method,decay,m,trial,estimate,true_trace,relative_error
Hutchinson,2.0,40,3,1.740603547306435,1.6439345666815601,0.05880342355718601
Hutch++,2.0,40,3,1.6392656290599048,1.6439345666815601,0.002840099427485135
NA-Hutch++,2.0,40,3,1.6484180501999228,1.6439345666815601,0.002727288305283974
Gaussian-Hutch++,2.0,40,3,1.6456772463157563,1.6439345666815601,0.001060066300396573
Hutchinson,2.0,40,4,2.3916359077097495,1.6439345666815601,0.4548242711007023
Hutch++,2.0,40,4,1.6287539184469915,1.6439345666815601,0.00923433848417231
NA-Hutch++,2.0,40,4,1.652111271661511,1.6439345666815601,0.004973862795802321
Gaussian-Hutch++,2.0,40,4,1.6335756318020551,1.6439345666815601,0.0063013060796060245
Hutchinson,2.0,40,5,1.734750357322283,1.6439345666815601,0.05524294730540485
Hutch++,2.0,40,5,1.646376121019577,1.6439345666815601,0.001485189488378161
NA-Hutch++,2.0,40,5,1.6118580974874286,1.6439345666815601,0.019512010906176745
Gaussian-Hutch++,2.0,40,5,1.6574284645694972,1.6439345666815601,0.008208293785789673
Hutchinson,2.0,40,6,1.4666955802228352,1.6439345666815601,0.10781389360070387
Hutch++,2.0,40,6,1.6377136748860532,1.6439345666815601,0.0037841480564912975
NA-Hutch++,2.0,40,6,1.6666817100405118,1.6439345666815601,0.013837012628105367
Gaussian-Hutch++,2.0,40,6,1.6457092055319984,1.6439345666815601,0.001079506986716965
Hutchinson,2.0,40,7,1.8947695551359334,1.6439345666815601,0.1525821000045688
Hutch++,2.0,40,7,1.6373462549792164,1.6439345666815601,0.004007648379608497
NA-Hutch++,2.0,40,7,1.63413703255889,1.6439345666815601,0.005959807842259447
Gaussian-Hutch++,2.0,40,7,1.6541327075440897,1.6439345666815601,0.006203495606954416
Hutchinson,2.0,40,8,1.888756343718957,1.6439345666815601,0.14892428324053864
Hutch++,2.0,40,8,1.6533500974310305,1.6439345666815601,0.0057274364444300715
NA-Hutch++,2.0,40,8,1.651086530347745,1.6439345666815601,0.004350516018786505
Gaussian-Hutch++,2.0,40,8,1.6318390194831593,1.6439345666815601,0.007357681652023902
Hutchinson,2.0,40,9,1.4503520487741888,1.6439345666815601,0.11775561012634235
Hutch++,2.0,40,9,1.656887299791876,1.6439345666815601,0.007879105028165566
NA-Hutch++,2.0,40,9,1.6203996913973695,1.6439345666815601,0.014316187372164108
Gaussian-Hutch++,2.0,40,9,1.6495967159026694,1.6439345666815601,0.0034442667827947037
Hutchinson,2.0,40,10,1.2173421838469352,1.6439345666815601,0.25949474600789174
Hutch++,2.0,40,10,1.6205460630128146,1.6439345666815601,0.01422714999901578
NA-Hutch++,2.0,40,10,1.6347975578448075,1.6439345666815601,0.005558012479290185
Gaussian-Hutch++,2.0,40,10,1.6345748130138906,1.6439345666815601,0.005693507428682556
Hutchinson,2.0,40,11,1.8963283401744337,1.6439345666815601,0.1535303038261156
Hutch++,2.0,40,11,1.6354168988381157,1.6439345666815601,0.0051812693863102855
NA-Hutch++,2.0,40,11,1.6956688619150884,1.6439345666815601,0.03146980195079107
Gaussian-Hutch++,2.0,40,11,1.6430796975440247,1.6439345666815601,0.0005200140898923023
Hutchinson,2.0,40,12,1.7707896766332947,1.6439345666815601,0.0771655469279436
Hutch++,2.0,40,12,1.6411178348468238,1.6439345666815601,0.0017134087279532912
NA-Hutch++,2.0,40,12,1.658616001228158,1.6439345666815601,0.00893066843666039
Gaussian-Hutch++,2.0,40,12,1.6338583559874662,1.6439345666815601,0.0061293258857825
Hutchinson,2.0,40,13,1.7404685300332852,1.6439345666815601,0.05872129299318045
Hutch++,2.0,40,13,1.6433692919673633,1.6439345666815601,0.00034385475289198047
NA-Hutch++,2.0,40,13,1.6922307451844594,1.6439345666815601,0.0293784068306257
Gaussian-Hutch++,2.0,40,13,1.6364565502809154,1.6439345666815601,0.004548852826751986
Hutchinson,2.0,40,14,1.8258137052619738,1.6439345666815601,0.11063648290305995
Hutch++,2.0,40,14,1.6406087019170168,1.6439345666815601,0.0020231126177101483
NA-Hutch++,2.0,40,14,1.6049837725470784,1.6439345666815601,0.02369364019950483
Gaussian-Hutch++,2.0,40,14,1.656159764610073,1.6439345666815601,0.007436547765517565
Hutchinson,2.0,40,15,1.5392204183796476,1.6439345666815601,0.06369727264345325
Hutch++,2.0,40,15,1.6531530132546124,1.6439345666815601,0.005607550786927355
NA-Hutch++,2.0,40,15,1.6510990541241886,1.6439345666815601,0.004358134190882449
Gaussian-Hutch++,2.0,40,15,1.6336366409356546,1.6439345666815601,0.00626419442392579
Hutchinson,2.0,40,16,1.1437961675905062,1.6439345666815601,0.3042325462506889
Hutch++,2.0,40,16,1.6551585907602964,1.6439345666815601,0.006827536999476208
NA-Hutch++,2.0,40,16,1.6372523267091679,1.6439345666815601,0.004064784637919623
Gaussian-Hutch++,2.0,40,16,1.6235951224781506,1.6439345666815601,0.012372417136082623
Hutchinson,2.0,40,17,1.6670279846247424,1.6439345666815601,0.014047650320899692
Hutch++,2.0,40,17,1.6344078470283676,1.6439345666815601,0.00579507228953955
NA-Hutch++,2.0,40,17,1.6231688731932554,1.6439345666815601,0.012631703176740332
Gaussian-Hutch++,2.0,40,17,1.637832937211464,1.6439345666815601,0.0037116011754731253
Hutchinson,2.0,40,18,1.2585700401358957,1.6439345666815601,0.23441597637523967
Hutch++,2.0,40,18,1.649148011780463,1.6439345666815601,0.0031713215383181704
NA-Hutch++,2.0,40,18,1.6518416003047993,1.6439345666815601,0.004809822594825229
Gaussian-Hutch++,2.0,40,18,1.6375193010142213,1.6439345666815601,0.0039023850446120154
Hutchinson,2.0,40,19,1.5237318332811158,1.6439345666815601,0.07311892811104098
Hutch++,2.0,40,19,1.6403913237872172,1.6439345666815601,0.002155343020431349
NA-Hutch++,2.0,40,19,1.6328594370236567,1.6439345666815601,0.006736965012092716
Gaussian-Hutch++,2.0,40,19,1.6293774620458694,1.6439345666815601,0.008855038960021155
Hutchinson,2.0,40,20,1.6316929417898365,1.6439345666815601,0.007446540233310223
Hutch++,2.0,40,20,1.6445041161169516,1.6439345666815601,0.00034645505176105515
NA-Hutch++,2.0,40,20,1.6346292326549117,1.6439345666815601,0.005660404139705007
Gaussian-Hutch++,2.0,40,20,1.6432370119110742,1.6439345666815601,0.00042432027686723764
Hutchinson,2.0,40,21,1.7252465782314281,1.6439345666815601,0.0494618296846231
Hutch++,2.0,40,21,1.6411823745463525,1.6439345666815601,0.001674149440608925
NA-Hutch++,2.0,40,21,1.6492606063865278,1.6439345666815601,0.0032398124675477947
Gaussian-Hutch++,2.0,40,21,1.6433497749906891,1.6439345666815601,0.0003557268657300994
Hutchinson,2.0,40,22,1.379972756602329,1.6439345666815601,0.16056710250461087
Hutch++,2.0,40,22,1.6355422138368874,1.6439345666815601,0.0051050406839571105
NA-Hutch++,2.0,40,22,1.6266987904280181,1.6439345666815601,0.010484466111284509
Gaussian-Hutch++,2.0,40,22,1.6581031039145704,1.6439345666815601,0.008618674684607924
Hutchinson,2.0,40,23,1.7257498873353025,1.6439345666815601,0.049767990960184326
Hutch++,2.0,40,23,1.6401255169989937,1.6439345666815601,0.002317032417084209
NA-Hutch++,2.0,40,23,1.6503666329040794,1.6439345666815601,0.003912604767173296
Gaussian-Hutch++,2.0,40,23,1.6355259359225538,1.6439345666815601,0.0051149424858070594
Hutchinson,2.0,40,24,1.2914574023927443,1.6439345666815601,0.21441070188111247
Hutch++,2.0,40,24,1.634027236240363,1.6439345666815601,0.006026596582366463
NA-Hutch++,2.0,40,24,1.6486123129552979,1.6439345666815601,0.0028454577016287317
Gaussian-Hutch++,2.0,40,24,1.6367659299827988,1.6439345666815601,0.0043606581697664005
Hutchinson,2.0,40,25,1.8534493095356637,1.6439345666815601,0.12744713025715446
Hutch++,2.0,40,25,1.6343503932303394,1.6439345666815601,0.00583002124626367
NA-Hutch++,2.0,40,25,1.6428429851643578,1.6439345666815601,0.0006640054533349261
Gaussian-Hutch++,2.0,40,25,1.649214350247223,1.6439345666815601,0.0032116750098640377
Hutchinson,2.0,40,26,2.0730493038186664,1.6439345666815601,0.2610290858493934
Hutch++,2.0,40,26,1.637919536889914,1.6439345666815601,0.0036589228753721374
NA-Hutch++,2.0,40,26,1.6009238411272007,1.6439345666815601,0.026163283153769774
Gaussian-Hutch++,2.0,40,26,1.650686179716154,1.6439345666815601,0.004106984043910402
Hutchinson,2.0,40,27,1.9378572879687652,1.6439345666815601,0.17879222643302425
Hutch++,2.0,40,27,1.6312724573536512,1.6439345666815601,0.0077023195354232275
NA-Hutch++,2.0,40,27,1.627704836335709,1.6439345666815601,0.009872491688408529
Gaussian-Hutch++,2.0,40,27,1.6450347503766674,1.6439345666815601,0.0006692381299141686
Hutchinson,2.0,40,28,1.3502488534506834,1.6439345666815601,0.1786480552104392
Hutch++,2.0,40,28,1.619812345351222,1.6439345666815601,0.014673468043823091
NA-Hutch++,2.0,40,28,1.6643301375948956,1.6439345666815601,0.012406558829470844
Gaussian-Hutch++,2.0,40,28,1.65286894410921,1.6439345666815601,0.005434752458356476
Hutchinson,2.0,40,29,1.754018853193275,1.6439345666815601,0.06696391008671992
Hutch++,2.0,40,29,1.6341613535535446,1.6439345666815601,0.005945013461054998
NA-Hutch++,2.0,40,29,1.6222455323238187,1.6439345666815601,0.013193368396360683
Gaussian-Hutch++,2.0,40,29,1.6557373137033977,1.6439345666815601,0.007179572265861267
Hutchinson,2.0,40,30,1.5006234031014067,1.6439345666815601,0.08717571032613587
Hutch++,2.0,40,30,1.6353052785110236,1.6439345666815601,0.005249167664839355
NA-Hutch++,2.0,40,30,1.6558318471624005,1.6439345666815601,0.007237076658626494
Gaussian-Hutch++,2.0,40,30,1.6472810507526396,1.6439345666815601,0.0020356552741844914
Hutchinson,2.0,40,31,1.596291788059391,1.6439345666815601,0.02898094582823979
Hutch++,2.0,40,31,1.6468353877691093,1.6439345666815601,0.001764559944380739
NA-Hutch++,2.0,40,31,1.6853515259723453,1.6439345666815601,0.025193800367851172
Gaussian-Hutch++,2.0,40,31,1.6436085204625948,1.6439345666815601,0.00019833284461164761
Hutchinson,2.0,40,32,1.914742080495722,1.6439345666815601,0.16473132161264356
Hutch++,2.0,40,32,1.6327780231384708,1.6439345666815601,0.006786488811175694
NA-Hutch++,2.0,40,32,1.6428817734666956,1.6439345666815601,0.0006404106563618744
Gaussian-Hutch++,2.0,40,32,1.6374647818627264,1.6439345666815601,0.003935548865484129
Hutchinson,2.0,40,33,1.4807424624077168,1.6439345666815601,0.09926922128248832
Hutch++,2.0,40,33,1.6584699303430872,1.6439345666815601,0.008841813996811386
NA-Hutch++,2.0,40,33,1.6491599929427836,1.6439345666815601,0.0031786096400244746
Gaussian-Hutch++,2.0,40,33,1.6384767940192184,1.6439345666815601,0.003319945193049105
Hutchinson,2.0,40,34,1.610648461626272,1.6439345666815601,0.020247828429375614
Hutch++,2.0,40,34,1.6459818550642267,1.6439345666815601,0.001245358802083707
NA-Hutch++,2.0,40,34,1.6331621953276327,1.6439345666815601,0.006552798129716596
Gaussian-Hutch++,2.0,40,34,1.6479081489440794,1.6439345666815601,0.002417117045321562
Hutchinson,2.0,40,35,1.5085903467748558,1.6439345666815601,0.08232944464444812
Hutch++,2.0,40,35,1.6331060445706846,1.6439345666815601,0.006586954450829448
NA-Hutch++,2.0,40,35,1.6346530251183127,1.6439345666815601,0.005645931262327025
Gaussian-Hutch++,2.0,40,35,1.6470293073565219,1.6439345666815601,0.0018825205927805078
Hutchinson,2.0,40,36,1.5580513063282218,1.6439345666815601,0.0522425053247113
Hutch++,2.0,40,36,1.6442853253991223,1.6439345666815601,0.00021336537637883183
NA-Hutch++,2.0,40,36,1.6347645241743185,1.6439345666815601,0.005578106752601619
Gaussian-Hutch++,2.0,40,36,1.652054478231872,1.6439345666815601,0.004939315539001475
Hutchinson,2.0,40,37,1.6169475005801153,1.6439345666815601,0.016416143713019457
Hutch++,2.0,40,37,1.6430833879633768,1.6439345666815601,0.0005177692199157809
NA-Hutch++,2.0,40,37,1.6436393464298615,1.6439345666815601,0.00017958150992257666
Gaussian-Hutch++,2.0,40,37,1.666102774555587,1.6439345666815601,0.013484848073226845
Hutchinson,2.0,40,38,1.8270973831259851,1.6439345666815601,0.11141733993352104
Hutch++,2.0,40,38,1.640436335120814,1.6439345666815601,0.002127962773973207
NA-Hutch++,2.0,40,38,1.6152493709460405,1.6439345666815601,0.017449110394596463
Gaussian-Hutch++,2.0,40,38,1.6412088300406231,1.6439345666815601,0.0016580566502954954
Hutchinson,2.0,40,39,1.2511933554116008,1.6439345666815601,0.23890318947593223
Hutch++,2.0,40,39,1.6465128630932977,1.6439345666815601,0.001568369242908559
NA-Hutch++,2.0,40,39,1.613656103669112,1.6439345666815601,0.01841828964857657
Gaussian-Hutch++,2.0,40,39,1.6507711253011268,1.6439345666815601,0.004158656164379412
Hutchinson,2.0,40,40,1.5271136538529309,1.6439345666815601,0.07106177775946612
Hutch++,2.0,40,40,1.6407484317278527,1.6439345666815601,0.0019381154325010471
NA-Hutch++,2.0,40,40,1.6468825240215406,1.6439345666815601,0.0017932327719899271
Gaussian-Hutch++,2.0,40,40,1.6532163162205782,1.6439345666815601,0.005646057773305516
Hutchinson,2.0,40,41,1.5385501164433235,1.6439345666815601,0.06410501511076883
Hutch++,2.0,40,41,1.6254361594794018,1.6439345666815601,0.01125252037220627
NA-Hutch++,2.0,40,41,1.6446630269280036,1.6439345666815601,0.0004431199764318662
Gaussian-Hutch++,2.0,40,41,1.6471984142394438,1.6439345666815601,0.0019853877544968594
Hutchinson,2.0,40,42,1.852630300654519,1.6439345666815601,0.12694892984349818
Hutch++,2.0,40,42,1.6271762437724264,1.6439345666815601,0.010194032809324028
NA-Hutch++,2.0,40,42,1.6355965397849148,1.6439345666815601,0.005071994388119973
Gaussian-Hutch++,2.0,40,42,1.6391403427066902,1.6439345666815601,0.002916310704840005
Hutchinson,2.0,40,43,1.661473816480666,1.6439345666815601,0.010669068072770365
Hutch++,2.0,40,43,1.6496744090249857,1.6439345666815601,0.0034915272540390944
NA-Hutch++,2.0,40,43,1.6140895089531984,1.6439345666815601,0.018154650637103448
Gaussian-Hutch++,2.0,40,43,1.637723535111261,1.6439345666815601,0.0037781501138678497
Hutchinson,2.0,40,44,1.861163157152135,1.6439345666815601,0.13213943843827777
Hutch++,2.0,40,44,1.6310960637096636,1.6439345666815601,0.007809619209973931
NA-Hutch++,2.0,40,44,1.6046292835679385,1.6439345666815601,0.02390927468175517
Gaussian-Hutch++,2.0,40,44,1.6349908137689324,1.6439345666815601,0.005440455535089542
Hutchinson,2.0,40,45,1.60325697326923,1.6439345666815601,0.024744046531269104
Hutch++,2.0,40,45,1.6417192506216525,1.6439345666815601,0.0013475694865273656
NA-Hutch++,2.0,40,45,1.6503749196647726,1.6439345666815601,0.003917645576498163
Gaussian-Hutch++,2.0,40,45,1.6549988770114625,1.6439345666815601,0.0067303836503887
Hutchinson,2.0,40,46,1.6532318492866942,1.6439345666815601,0.00565550648643001
Hutch++,2.0,40,46,1.6350271448275393,1.6439345666815601,0.005418355471411074
NA-Hutch++,2.0,40,46,1.6430211990927959,1.6439345666815601,0.0005555985057288369
Gaussian-Hutch++,2.0,40,46,1.6425049466170902,1.6439345666815601,0.000869633191882886
Hutchinson,2.0,40,47,1.961494182265574,1.6439345666815601,0.19317047163564333
Hutch++,2.0,40,47,1.632567513045287,1.6439345666815601,0.006914541409770704
NA-Hutch++,2.0,40,47,1.6211064933633812,1.6439345666815601,0.013886242056616396
Gaussian-Hutch++,2.0,40,47,1.6490752500340247,1.6439345666815601,0.0031270608068309554
Hutchinson,2.0,40,48,1.3798822629415066,1.6439345666815601,0.1606221495014053
Hutch++,2.0,40,48,1.6490567601246382,1.6439345666815601,0.003115813455652138
NA-Hutch++,2.0,40,48,1.649983816981492,1.6439345666815601,0.00367973909821901
Gaussian-Hutch++,2.0,40,48,1.6488902189162657,1.6439345666815601,0.0030145069853413213
Hutchinson,2.0,40,49,1.8118133211623175,1.6439345666815601,0.10212009521743727
Hutch++,2.0,40,49,1.6624319850652487,1.6439345666815601,0.011251918877177323
NA-Hutch++,2.0,40,49,1.6571849968422425,1.6439345666815601,0.008060193166586708
Gaussian-Hutch++,2.0,40,49,1.6453000043762187,1.6439345666815601,0.0008305912670325102
Hutchinson,2.0,80,0,1.758249090504552,1.6439345666815601,0.06953714955562176
Hutch++,2.0,80,0,1.640520421369565,1.6439345666815601,0.0020768133849067435
NA-Hutch++,2.0,80,0,1.6478970319465538,1.6439345666815601,0.0024103546122229676
Gaussian-Hutch++,2.0,80,0,1.643260417247313,1.6439345666815601,0.0004100828876710558
Hutchinson,2.0,80,1,1.5261123473131974,1.6439345666815601,0.0716708692403726
Hutch++,2.0,80,1,1.6417643105637394,1.6439345666815601,0.00132015967168426
NA-Hutch++,2.0,80,1,1.646278265592739,1.6439345666815601,0.0014256643534845165
Gaussian-Hutch++,2.0,80,1,1.6441867178065745,1.6439345666815601,0.00015338270155326972
Hutchinson,2.0,80,2,1.7254983611075452,1.6439345666815601,0.04961498838158103
Hutch++,2.0,80,2,1.6401798933026854,1.6439345666815601,0.002283955490061788
NA-Hutch++,2.0,80,2,1.6416017179926958,1.6439345666815601,0.0014190641988709907
Gaussian-Hutch++,2.0,80,2,1.641059161668269,1.6439345666815601,0.0017490994298485793
Hutchinson,2.0,80,3,1.8803465167170805,1.6439345666815601,0.14380861308412088
Hutch++,2.0,80,3,1.642246731438207,1.6439345666815601,0.001026704637496734
NA-Hutch++,2.0,80,3,1.6431845788543538,1.6439345666815601,0.0004562151331365268
Gaussian-Hutch++,2.0,80,3,1.6390612419217063,1.6439345666815601,0.002964427452663811
Hutchinson,2.0,80,4,1.6940420988520004,1.6439345666815601,0.030480247320054322
Hutch++,2.0,80,4,1.6402567083744244,1.6439345666815601,0.0022372291341010305
NA-Hutch++,2.0,80,4,1.6420836118077267,1.6439345666815601,0.0011259297732085505
Gaussian-Hutch++,2.0,80,4,1.6490190301766778,1.6439345666815601,0.0030928624521724037
Hutchinson,2.0,80,5,1.5810997361962555,1.6439345666815601,0.03822222110223202
Hutch++,2.0,80,5,1.6398166676986778,1.6439345666815601,0.002504904432537518
NA-Hutch++,2.0,80,5,1.6422601942847421,1.6439345666815601,0.001018515232146912
Gaussian-Hutch++,2.0,80,5,1.6420652829361893,1.6439345666815601,0.001137079165592463
Hutchinson,2.0,80,6,1.595754311802478,1.6439345666815601,0.029307890870826234
Hutch++,2.0,80,6,1.641047297574721,1.6439345666815601,0.001756316319004928
NA-Hutch++,2.0,80,6,1.6383892767319697,1.6439345666815601,0.0033731816715699163
Gaussian-Hutch++,2.0,80,6,1.6422708396290797,1.6439345666815601,0.0010120397041342136
Hutchinson,2.0,80,7,1.405991467388666,1.6439345666815601,0.14474000615073454
Hutch++,2.0,80,7,1.6431507794306788,1.6439345666815601,0.00047677521159707794
NA-Hutch++,2.0,80,7,1.6466873712484964,1.6439345666815601,0.0016745219808189044
Gaussian-Hutch++,2.0,80,7,1.645022788428838,1.6439345666815601,0.0006619617163197263
Hutchinson,2.0,80,8,1.6348538770198666,1.6439345666815601,0.005523753709993307
Hutch++,2.0,80,8,1.6454078712149642,1.6439345666815601,0.0008962063109227723
NA-Hutch++,2.0,80,8,1.644182030948946,1.6439345666815601,0.0001505317014444849
Gaussian-Hutch++,2.0,80,8,1.6418504172005075,1.6439345666815601,0.0012677812872197692
Hutchinson,2.0,80,9,1.6969696103625296,1.6439345666815601,0.032261042961111146
Hutch++,2.0,80,9,1.6418415564118563,1.6439345666815601,0.001273171275867031
NA-Hutch++,2.0,80,9,1.6423320036569684,1.6439345666815601,0.0009748338267663817
Gaussian-Hutch++,2.0,80,9,1.6421179434688626,1.6439345666815601,0.0011050459364477727
Hutchinson,2.0,80,10,1.3656425714975353,1.6439345666815601,0.16928410705894698
Hutch++,2.0,80,10,1.6450276965065544,1.6439345666815601,0.0006649472838818084
NA-Hutch++,2.0,80,10,1.6367776345735656,1.6439345666815601,0.004353538305628224
Gaussian-Hutch++,2.0,80,10,1.642986536116867,1.6439345666815601,0.0005766838801904752
Hutchinson,2.0,80,11,1.6259802870423488,1.6439345666815601,0.01092152936199511
Hutch++,2.0,80,11,1.6418322844123185,1.6439345666815601,0.0012788114027465478
NA-Hutch++,2.0,80,11,1.6424141950642996,1.6439345666815601,0.0009248370635149436
Gaussian-Hutch++,2.0,80,11,1.6429195316760852,1.6439345666815601,0.0006174424615475402
Hutchinson,2.0,80,12,1.5456666323833006,1.6439345666815601,0.05977606182746239
Hutch++,2.0,80,12,1.6457404633550832,1.6439345666815601,0.0010985210178823723
NA-Hutch++,2.0,80,12,1.6383439435984686,1.6439345666815601,0.0034007576678533867
Gaussian-Hutch++,2.0,80,12,1.6430213530802242,1.6439345666815601,0.0005555048356816921
Hutchinson,2.0,80,13,1.829490640731408,1.6439345666815601,0.11287315067801672
Hutch++,2.0,80,13,1.6426111515951485,1.6439345666815601,0.0008050290523929372
NA-Hutch++,2.0,80,13,1.6441710532947884,1.6439345666815601,0.00014385403045916398
Gaussian-Hutch++,2.0,80,13,1.6440422304424613,1.6439345666815601,6.549151230425226e-05
Hutchinson,2.0,80,14,1.4239198020583357,1.6439345666815601,0.13383425902853627
Hutch++,2.0,80,14,1.642017614981414,1.6439345666815601,0.001166075425991926
NA-Hutch++,2.0,80,14,1.644722257388948,1.6439345666815601,0.0004791496713752129
Gaussian-Hutch++,2.0,80,14,1.6433129924598446,1.6439345666815601,0.0003781015584885475
Hutchinson,2.0,80,15,1.372677515215038,1.6439345666815601,0.16500477389077636
Hutch++,2.0,80,15,1.6461059455217888,1.6439345666815601,0.001320842620039192
NA-Hutch++,2.0,80,15,1.6464312165922101,1.6439345666815601,0.0015187039443362669
Gaussian-Hutch++,2.0,80,15,1.645127287096345,1.6439345666815601,0.0007255279127030091
Hutchinson,2.0,80,16,1.6363910841428162,1.6439345666815601,0.0045886756636373755
Hutch++,2.0,80,16,1.6410814778065266,1.6439345666815601,0.0017355245962087063
NA-Hutch++,2.0,80,16,1.6400191490454563,1.6439345666815601,0.0023817356940230654
Gaussian-Hutch++,2.0,80,16,1.6417689463383927,1.6439345666815601,0.0013173397451815775
Hutchinson,2.0,80,17,1.6751142414901217,1.6439345666815601,0.018966493825542406
Hutch++,2.0,80,17,1.6435114903394341,1.6439345666815601,0.00025735594998773986
NA-Hutch++,2.0,80,17,1.640306990733398,1.6439345666815601,0.002206642540210532
Gaussian-Hutch++,2.0,80,17,1.6404544963999879,1.6439345666815601,0.0021169153274738445
Hutchinson,2.0,80,18,1.686528908673298,1.6439345666815601,0.025909998399582662
Hutch++,2.0,80,18,1.647025017850993,1.6439345666815601,0.0018799113006494745
NA-Hutch++,2.0,80,18,1.6433722865949576,1.6439345666815601,0.0003420331307574762
Gaussian-Hutch++,2.0,80,18,1.6465689854344072,1.6439345666815601,0.0016025082787600952
Hutchinson,2.0,80,19,1.8335938451630045,1.6439345666815601,0.1153691164632482
Hutch++,2.0,80,19,1.6448240720782052,1.6439345666815601,0.0005410832126005297
NA-Hutch++,2.0,80,19,1.642079885788113,1.6439345666815601,0.001128196298707347
Gaussian-Hutch++,2.0,80,19,1.6444325247768836,1.6439345666815601,0.00030290627462665267
Hutchinson,2.0,80,20,1.5870753559136523,1.6439345666815601,0.03458727124564548
Hutch++,2.0,80,20,1.6394165767397004,1.6439345666815601,0.002748278449415233
NA-Hutch++,2.0,80,20,1.6396938788094888,1.6439345666815601,0.0025795965107246093
Gaussian-Hutch++,2.0,80,20,1.641575693116096,1.6439345666815601,0.0014348950458689246
Hutchinson,2.0,80,21,1.6176299926228128,1.6439345666815601,0.01600098604401611
Hutch++,2.0,80,21,1.6374862090298785,1.6439345666815601,0.003922514790049243
NA-Hutch++,2.0,80,21,1.6472225087882286,1.6439345666815601,0.002000044389422094
Gaussian-Hutch++,2.0,80,21,1.645619888705254,1.6439345666815601,0.001025175854228708
Hutchinson,2.0,80,22,1.8238203537039432,1.6439345666815601,0.1094239336943318
Hutch++,2.0,80,22,1.6416419532895368,1.6439345666815601,0.001394589199892072
NA-Hutch++,2.0,80,22,1.640523530432983,1.6439345666815601,0.0020749221518363632
Gaussian-Hutch++,2.0,80,22,1.6469356145801122,1.6439345666815601,0.0018255275844767645
Hutchinson,2.0,80,23,1.410085995334204,1.6439345666815601,0.14224931824348822
Hutch++,2.0,80,23,1.6429794134231661,1.6439345666815601,0.0005810165913854366
NA-Hutch++,2.0,80,23,1.6438209171801468,1.6439345666815601,6.913261860705392e-05
Gaussian-Hutch++,2.0,80,23,1.6454936132746683,1.6439345666815601,0.0009483629243560538
Hutchinson,2.0,80,24,1.6362088674876123,1.6439345666815601,0.004699517456794463
Hutch++,2.0,80,24,1.6421896652467483,1.6439345666815601,0.0010614178144171063
NA-Hutch++,2.0,80,24,1.6376192464115311,1.6439345666815601,0.0038415885875415913
Gaussian-Hutch++,2.0,80,24,1.6476812470116224,1.6439345666815601,0.002279093344709788
Hutchinson,2.0,80,25,1.603817105976875,1.6439345666815601,0.024403319644081684
Hutch++,2.0,80,25,1.64274577394257,1.6439345666815601,0.0007231387204114145
NA-Hutch++,2.0,80,25,1.6370859663256112,1.6439345666815601,0.00416598111308863
Gaussian-Hutch++,2.0,80,25,1.6451147200367597,1.6439345666815601,0.0007178834116140414
Hutchinson,2.0,80,26,1.897675256398119,1.6439345666815601,0.1543496285431596
Hutch++,2.0,80,26,1.6462105463481072,1.6439345666815601,0.0013844709592920764
NA-Hutch++,2.0,80,26,1.6444307278179913,1.6439345666815601,0.00030181319043171413
Gaussian-Hutch++,2.0,80,26,1.6455165915047298,1.6439345666815601,0.0009623405062667326
Hutchinson,2.0,80,27,1.8576452242375332,1.6439345666815601,0.1299994913954322
Hutch++,2.0,80,27,1.6452948334662243,1.6439345666815601,0.0008274458194586145
NA-Hutch++,2.0,80,27,1.6524288432071423,1.6439345666815601,0.0051670405244466176
Gaussian-Hutch++,2.0,80,27,1.647007346843618,1.6439345666815601,0.0018691620848757446
Hutchinson,2.0,80,28,2.04665353036653,1.6439345666815601,0.2449726235137793
Hutch++,2.0,80,28,1.6414484609457554,1.6439345666815601,0.0015122899573936266
NA-Hutch++,2.0,80,28,1.6415291434323884,1.6439345666815601,0.0014632110656492118
Gaussian-Hutch++,2.0,80,28,1.6434075033583329,1.6439345666815601,0.0003206108892102686
Hutchinson,2.0,80,29,1.5463920410474825,1.6439345666815601,0.05933479811850211
Hutch++,2.0,80,29,1.6431202786049408,1.6439345666815601,0.0004953287637615876
NA-Hutch++,2.0,80,29,1.6514492798074876,1.6439345666815601,0.0045711753242689045
Gaussian-Hutch++,2.0,80,29,1.6415853719415945,1.6439345666815601,0.0014290074480930945
Hutchinson,2.0,80,30,1.8383975820115601,1.6439345666815601,0.11829121381792115
Hutch++,2.0,80,30,1.6398203577114494,1.6439345666815601,0.002502659809882609
NA-Hutch++,2.0,80,30,1.642582977668565,1.6439345666815601,0.000822167159440816
Gaussian-Hutch++,2.0,80,30,1.6437653874204796,1.6439345666815601,0.00010291118911260224
Hutchinson,2.0,80,31,1.7713889754554342,1.6439345666815601,0.07753009843399851
Hutch++,2.0,80,31,1.642528772950183,1.6439345666815601,0.0008551397116826245
NA-Hutch++,2.0,80,31,1.6382545872936567,1.6439345666815601,0.003455112814720489
Gaussian-Hutch++,2.0,80,31,1.6447350321167495,1.6439345666815601,0.0004869204963584584
Hutchinson,2.0,80,32,1.5864940570773074,1.6439345666815601,0.03494087341943416
Hutch++,2.0,80,32,1.6438652280486472,1.6439345666815601,4.217846276745998e-05
NA-Hutch++,2.0,80,32,1.6473979414381963,1.6439345666815601,0.0021067594944653525
