orientation,trial,method,q,r,ell,query_count,signal_rank,exact_signal_rank,signal_sigma_min,signal_sigma_max,sketch_sigma_min,projection_error_op,projection_error_fro,largest_angle_degrees,orthogonality_error,energy_gaussian,energy_rademacher,risk_gaussian,risk_rademacher,estimate,squared_error,squared_error_over_risk,detected_knee,gap,contrast,ritz_values
7,7,hpp,20,20,20,60,5,,2.4205261654970225,5.224755916732444,0.00625818586829425,0.0038599362372856274,0.006079908888404385,0.22115860476603952,1.0936958689082756e-15,8.007421821917711e-05,1.585383450558748e-05,8.00742182191771e-06,1.5853834505587482e-06,5.094043062156957,9.157300354387881e-07,0.5776079188388467,,,,"[0.9999972277403274, 0.9999952210307951, 0.999994250221909, 0.9999912568888161, 0.9999851157913524, 0.0010000000000001173, 0.0010000000000000779, 0.0010000000000000655, 0.0010000000000000542, 0.0010000000000000378, 0.0010000000000000354, 0.0010000000000000167, 0.001000000000000005, 0.0009999999999999987, 0.0009999999999999786, 0.0009999999999999731, 0.0009999999999999588, 0.0009999999999999532, 0.000999999999999934, 0.0009999999999998615]"
7,7,gated,8,8,44,60,5,,0.8995632723831148,4.117426130985853,0.00810198943414311,0.010661749648561033,0.014757882600383682,0.6108848309693601,4.6431231157538365e-16,9.245239973938413e-05,7.317738367645205e-06,4.202381806335643e-06,3.326244712566002e-07,5.094314009193871,4.7058338608676727e-07,1.4147587647685125,5.0,6.907641713301074,69076.41713301073,"[0.999994870295081, 0.9999848648764137, 0.9999752514828889, 0.99994099527453, 0.9998864407673361, 0.0010000000000000614, 0.0009999999999999666, 0.0009999999999998075]"
7,8,hpp,20,20,20,60,5,,2.987567635102522,5.540394059534896,0.006304461269188577,0.0029317244984307872,0.004919624099048167,0.16797568108118033,6.76775589586057e-16,8.004849852909515e-05,1.5890532985284575e-05,8.004849852909515e-06,1.5890532985284575e-06,5.095177945906086,3.16647454945839e-08,0.019926798883276624,,,,"[0.9999976230137205, 0.9999965802291467, 0.9999962173086043, 0.9999939873634787, 0.9999914135864748, 0.0010000000000001488, 0.0010000000000000779, 0.0010000000000000473, 0.0010000000000000347, 0.0010000000000000289, 0.0010000000000000247, 0.0010000000000000109, 0.0010000000000000035, 0.0009999999999999944, 0.0009999999999999922, 0.0009999999999999755, 0.000999999999999962, 0.0009999999999999439, 0.0009999999999999313, 0.0009999999999996353]"
7,8,gated,8,8,44,60,5,,1.0169810620964108,4.542844478744471,0.008730492531951814,0.010124242143709713,0.012431129198187145,0.5800862557247027,6.675643249205521e-16,9.232018218429209e-05,7.297071420962498e-06,4.196371917467822e-06,3.3168506458920445e-07,5.094742405204597,6.635507861625052e-08,0.20005446642112754,5.0,6.9076528759603555,69076.52875960355,"[0.9999959448503989, 0.9999922151630238, 0.9999852828884669, 0.9999745764366456, 0.9998976022212933, 0.001000000000000064, 0.0009999999999999983, 0.0009999999999998812]"
7,9,hpp,20,20,20,60,5,,2.4576070836168467,4.932026572732218,0.006221924485742922,0.003943369087457839,0.0062451758656951704,0.22593899134083748,7.417803178814322e-16,8.007835262973218e-05,1.5841203538008062e-05,8.007835262973217e-06,1.5841203538008062e-06,5.0956244932685015,3.89991842409583e-07,0.24618826560360085,,,,"[0.9999971254467854, 0.9999964787327976, 0.999994577676872, 0.9999883895337711, 0.9999844653903994, 0.0010000000000001709, 0.0010000000000000724, 0.0010000000000000575, 0.001000000000000038, 0.0010000000000000271, 0.001000000000000015, 0.0010000000000000052, 0.0009999999999999987, 0.0009999999999999864, 0.0009999999999999742, 0.0009999999999999694, 0.0009999999999999484, 0.0009999999999999278, 0.0009999999999999267, 0.000999999999999887]"
7,9,gated,8,8,44,60,5,,0.9316246280578012,3.725507908197956,0.009599811530948027,0.010795007811393056,0.01264426398600706,0.6185204007234232,5.43453394677465e-16,9.233363267273594e-05,7.301957552197262e-06,4.196983303306179e-06,3.319071614635119e-07,5.095824011863857,6.789955517846791e-07,2.0457393832381174,5.0,6.907638856543733,69076.38856543733,"[0.999994596877481, 0.999993541679534, 0.9999905981661589, 0.9999779614039436, 0.9998835843385451, 0.00100000000000012, 0.0010000000000001039, 0.0009999999999997966]"
8,0,hpp,20,20,20,60,5,,2.633013794584281,6.443265707168921,0.0068680327841799255,0.0034500435028000276,0.005185860120427939,0.19767332399264087,7.849690586988024e-16,8.00539398209054e-05,1.5843221294891297e-05,8.00539398209054e-06,1.5843221294891297e-06,5.096781119608166,3.172387058610268e-06,2.0023623981274663,,,,"[0.9999984806260909, 0.9999968359389367, 0.9999954205174875, 0.9999942875628132, 0.9999881091026288, 0.0010000000000001718, 0.0010000000000000779, 0.001000000000000068, 0.0010000000000000453, 0.0010000000000000351, 0.0010000000000000304, 0.0010000000000000202, 0.0010000000000000159, 0.0009999999999999996, 0.0009999999999999853, 0.0009999999999999725, 0.0009999999999999658, 0.0009999999999999612, 0.0009999999999999278, 0.000999999999999884]"
8,0,gated,8,8,44,60,5,,1.175093314794632,4.0958300681135436,0.008695041858493714,0.007622326143406703,0.01127646412788041,0.43673134716377016,4.724042439651629e-16,9.225952048933368e-05,7.259560195558813e-06,4.193614567696985e-06,3.2998000888903696e-07,5.095330842795866,1.0945695557932164e-07,0.33170783875010124,5.0,6.90769723554147,69076.97235541469,"[0.9999951967146112, 0.9999935841040791, 0.9999844511687149, 0.9999577782839905, 0.9999419582440194, 0.0010000000000001995, 0.0010000000000000035, 0.000999999999999984]"
8,1,hpp,20,20,20,60,5,,3.0797508744015896,6.489015663244267,0.005879631819982452,0.003253256290484363,0.005253366998895629,0.18639818391647234,6.717794807155943e-16,8.005534222545067e-05,1.5828802609572684e-05,8.005534222545067e-06,1.5828802609572684e-06,5.097758892478132,7.611487705919622e-06,4.808631387769325,,,,"[0.9999981465637232, 0.9999974631257781, 0.9999942274994967, 0.9999931656368576, 0.9999894269071852, 0.0010000000000001698, 0.0010000000000001186, 0.0010000000000000692, 0.0010000000000000527, 0.001000000000000036, 0.0010000000000000245, 0.0010000000000000204, 0.0010000000000000044, 0.0009999999999999968, 0.0009999999999999894, 0.0009999999999999673, 0.0009999999999999619, 0.0009999999999999523, 0.000999999999999934, 0.0009999999999998849]"
8,1,gated,8,8,44,60,5,,1.2937933552465795,5.448900514742223,0.008718556724485358,0.007052090218622673,0.010791292919757382,0.40405835542319785,4.624216751691994e-16,9.223696899110325e-05,7.240907171541031e-06,4.192589499595602e-06,3.2913214416095593e-07,5.0950863604134655,7.45812101474564e-09,0.02265995937211889,5.0,6.907705595503364,69077.05595503363,"[0.9999972927901845, 0.9999946648159032, 0.9999768650877786, 0.9999645239997302, 0.9999503177555246, 0.0010000000000000943, 0.000999999999999949, 0.0009999999999998122]"
8,2,hpp,20,20,20,60,5,,2.1402419773795174,5.940498904516344,0.006337804653141483,0.004415623202087447,0.005599876511150216,0.2529973955499397,6.264494654935994e-16,8.006307743568877e-05,1.5778548712695022e-05,8.006307743568876e-06,1.5778548712695022e-06,5.094246322557236,5.680296877240869e-07,0.3600012257572615,,,,"[0.9999986734159795, 0.9999979391699417, 0.9999966942008909, 0.9999948441854001, 0.9999805217694658, 0.0010000000000002036, 0.0010000000000001269, 0.0010000000000000941, 0.0010000000000000612, 0.0010000000000000562, 0.0010000000000000388, 0.001000000000000033, 0.0010000000000000215, 0.0009999999999999996, 0.0009999999999999955, 0.000999999999999984, 0.0009999999999999705, 0.0009999999999999196, 0.0009999999999999014, 0.0009999999999998868]"
8,2,gated,8,8,44,60,5,,1.1357849230728156,5.072876305745555,0.008592262759110212,0.008960977648034999,0.011537519898381587,0.5134330710704781,6.879041941497057e-16,9.227346122029135e-05,7.2460783852715814e-06,4.19424823728597e-06,3.2936719933052644e-07,5.09386684290252,1.284045007559656e-06,3.898521195096576,5.0,6.907675056942923,69076.75056942922,"[0.9999964067929377, 0.9999930841748567, 0.9999862977320361, 0.9999714488704181, 0.9999197811787114, 0.0010000000000002242, 0.0009999999999999534, 0.0009999999999998662]"
8,3,hpp,20,20,20,60,5,,2.6415138803397045,5.870983528122852,0.0060490006846267794,0.003729879944723452,0.005476348468688037,0.2137068744402588,7.2021759424821855e-16,8.006019491890688e-05,1.582184107658523e-05,8.006019491890687e-06,1.582184107658523e-06,5.097822774368591,7.968055136002632e-06,5.036111219568859,,,,"[0.9999980233931731, 0.9999966640318517, 0.9999966429980227, 0.9999926072671923, 0.9999861019076023, 0.0010000000000000998, 0.0010000000000000768, 0.0010000000000000581, 0.0010000000000000393, 0.0010000000000000228, 0.0010000000000000091, 0.001000000000000002, 0.0009999999999999907, 0.0009999999999999794, 0.0009999999999999697, 0.0009999999999999645, 0.0009999999999999564, 0.00099999999999994, 0.0009999999999998838, 0.000999999999999585]"
8,3,gated,8,8,44,60,5,,1.1640996743044716,3.193688305028661,0.008269766978556118,0.007853679802781404,0.012581913380668133,0.44998733231861526,5.013780304210194e-16,9.232408435928608e-05,7.273125113148889e-06,4.196549289058458e-06,3.305965960522222e-07,5.0955256930354835,2.76353167560816e-07,0.8359226043487825,5.0,6.907693658477362,69076.93658477362,"[0.9999919434717511, 0.9999899696282055, 0.9999801837148089, 0.9999413755516187, 0.9999383813938418, 0.0010000000000001128, 0.0009999999999999905, 0.0009999999999999417]"
8,4,hpp,20,20,20,60,5,,2.778315719977324,5.462863152390324,0.006261977098190585,0.003675349886664499,0.005588324709678639,0.21058251083990856,5.79147426244303e-16,8.006266810834982e-05,1.5836775509407558e-05,8.006266810834983e-06,1.5836775509407557e-06,5.096005012637709,1.0100504019651153e-06,0.637787914190684,,,,"[0.9999974943916972, 0.9999965633556555, 0.9999952290868587, 0.999993009710694, 0.9999865053114074, 0.0010000000000003064, 0.001000000000000154, 0.00100000000000008, 0.001000000000000056, 0.0010000000000000406, 0.0010000000000000282, 0.0010000000000000254, 0.001000000000000004, 0.0009999999999999933, 0.000999999999999984, 0.0009999999999999777, 0.0009999999999999634, 0.0009999999999999471, 0.0009999999999999022, 0.0009999999999998213]"
8,4,gated,8,8,44,60,5,,1.0654549975619505,4.585996339551122,0.00901086775430985,0.009728987140559593,0.012453732965311999,0.5574386962188423,4.930226142338273e-16,9.232016459112069e-05,7.262956667373538e-06,4.1963711177782135e-06,3.3013439397152446e-07,5.095081598400508,6.65829896626636e-09,0.020168449843007474,5.0,6.907660715973384,69076.60715973383,"[0.999995799014006, 0.9999929476585074, 0.9999812815458908, 0.9999695899498807, 0.9999054414624095, 0.0010000000000002227, 0.0010000000000000312, 0.0009999999999998528]"
8,5,hpp,20,20,20,60,5,,2.6457213357883465,5.703966399747803,0.006490757448295985,0.0030446173382762754,0.005236532457877043,0.17444399322338722,7.132033482437494e-16,8.005498232628858e-05,1.586291203529785e-05,8.005498232628859e-06,1.5862912035297851e-06,5.093714618885397,1.652204609767123e-06,1.0415518954468566,,,,"[0.9999980327385084, 0.9999971735163263, 0.9999953346954807, 0.999991325623815, 0.9999907395749581, 0.0010000000000001392, 0.0010000000000000926, 0.0010000000000000698, 0.001000000000000042, 0.0010000000000000267, 0.0010000000000000113, 0.0010000000000000007, 0.0009999999999999937, 0.0009999999999999848, 0.000999999999999963, 0.0009999999999999536, 0.0009999999999999458, 0.0009999999999999374, 0.00099999999999975, 0.0009999999999997318]"
8,5,gated,8,8,44,60,5,,1.2175384895820287,4.117721041284232,0.009128440749217372,0.0075716768988125125,0.009883526971995845,0.43382927546576866,9.42969032940413e-16,9.219893038821474e-05,7.245658196935279e-06,4.190860472191579e-06,3.293480998606945e-07,5.094700964051993,8.942249819742959e-08,0.27151363021451447,5.0,6.90769800438115,69076.98004381149,"[0.9999946641301576, 0.9999928447692132, 0.9999883956455826, 0.9999837819945141, 0.9999427270392309, 0.0010000000000000599, 0.0009999999999999727, 0.0009999999999998966]"
8,6,hpp,20,20,20,60,5,,2.1100268472880948,6.176198498974372,0.0060825882377554775,0.004459055944499407,0.006039952730956759,0.25548593288276833,8.45823930525027e-16,8.007336792654418e-05,1.5829841213847506e-05,8.007336792654417e-06,1.5829841213847506e-06,5.094734733489546,7.036632156579082e-08,0.044451691343711214,,,,"[0.9999981789266789, 0.9999969900290115, 0.9999953228418306, 0.999992926951252, 0.9999801367032635, 0.001000000000000131, 0.0010000000000000683, 0.0010000000000000516, 0.0010000000000000406, 0.0010000000000000276, 0.0010000000000000152, 0.0010000000000000059, 0.0009999999999999955, 0.000999999999999988, 0.000999999999999972, 0.000999999999999961, 0.0009999999999999573, 0.000999999999999931, 0.0009999999999999046, 0.0009999999999998252]"
8,6,gated,8,8,44,60,5,,0.6750685974561207,4.393230643438955,0.008343748749105392,0.014396817496257206,0.01573600976539595,0.8249053787592948,4.854375358417116e-16,9.253809572586997e-05,7.306147154163631e-06,4.206277078448635e-06,3.3209759791652865e-07,5.095504377634316,2.5439679800278524e-07,0.7660302260503757,5.0,6.907548196456267,69075.48196456266,"[0.9999951328691572, 0.999992085908156, 0.9999881497756505, 0.9999843181513689, 0.9997929389143331, 0.0010000000000000972, 0.0009999999999999842, 0.000999999999999934]"
8,7,hpp,20,20,20,60,5,,2.426921201159673,5.703382955162306,0.006405615347331935,0.003711798490913036,0.005498845828076078,0.21267087627790915,7.42110163287306e-16,8.006067583792796e-05,1.583327743381935e-05,8.006067583792796e-06,1.5833277433819349e-06,5.094690901642342,9.554179470393522e-08,0.06034239916737716,,,,"[0.9999971730345847, 0.9999964175575874, 0.9999957235883242, 0.9999942424219566, 0.9999862363294106, 0.0010000000000002756, 0.0010000000000000727, 0.0010000000000000623, 0.0010000000000000555, 0.0010000000000000486, 0.0010000000000000317, 0.0010000000000000267, 0.00100000000000001, 0.0009999999999999903, 0.0009999999999999812, 0.000999999999999967, 0.0009999999999999543, 0.0009999999999999406, 0.0009999999999998955, 0.0009999999999998435]"
8,7,gated,8,8,44,60,5,,1.1889798107387257,5.456134296075419,0.009039130724431505,0.00827280446877992,0.011278068638732422,0.4740021876320646,6.754936430227078e-16,9.22601792085952e-05,7.242367934735747e-06,4.1936445094816004e-06,3.291985424879885e-07,5.094210809726427,6.228212878952933e-07,1.8919320941951565,5.0,6.90768690579016,69076.8690579016,"[0.9999973259142149, 0.999993947922773, 0.9999812215522655, 0.9999688078278424, 0.9999316291455146, 0.0010000000000000978, 0.001000000000000039, 0.0010000000000000187]"
8,8,hpp,20,20,20,60,5,,1.9475053685954435,5.850749475875314,0.0065135831641985375,0.005269672701527594,0.007182467764078088,0.3019314026353463,7.568696507249029e-16,8.010406293932712e-05,1.584813310738227e-05,8.010406293932711e-06,1.5848133107382268e-06,5.094977260143225,5.17101085921827e-10,0.000326285173413236,,,,"[0.9999977008649648, 0.9999969159020388, 0.9999950687508992, 0.9999865199076877, 0.9999722583190691, 0.0010000000000001728, 0.0010000000000001212, 0.0010000000000000946, 0.0010000000000000584, 0.0010000000000000469, 0.0010000000000000373, 0.0010000000000000263, 0.0010000000000000135, 0.0009999999999999992, 0.0009999999999999948, 0.0009999999999999829, 0.0009999999999999705, 0.0009999999999999612, 0.000999999999999945, 0.0009999999999999055]"
8,8,gated,8,8,44,60,5,,0.718457183779267,3.690749533198482,0.009465045044815887,0.012202395526636963,0.014566686371805691,0.6991631150757829,6.116698801809074e-16,9.244729734493018e-05,7.275843843539058e-06,4.202149879315008e-06,3.3072017470632085e-07,5.094762658388332,5.633104062710652e-08,0.1703284073223789,5.0,6.907606518359688,69076.06518359687,"[0.9999931049443959, 0.9999886164556234, 0.9999814819050203, 0.9999735700895892, 0.9998512504418686, 0.0010000000000000048, 0.0009999999999999872, 0.0009999999999997977]"
8,9,hpp,20,20,20,60,5,,2.622038182519539,6.086400897825808,0.006025545286331048,0.00310899191746033,0.005164769461483248,0.1781324023778232,1.0197512091918558e-15,8.005347251909843e-05,1.580368338608798e-05,8.005347251909843e-06,1.580368338608798e-06,5.0950106138549245,1.1265391645758643e-10,7.12833291489223e-05,,,,"[0.999997659776749, 0.999996730267827, 0.9999953081699451, 0.9999933097816434, 0.9999903438350878, 0.0010000000000002004, 0.0010000000000001054, 0.0010000000000000822, 0.0010000000000000547, 0.0010000000000000427, 0.0010000000000000174, 0.0010000000000000067, 0.0009999999999999924, 0.0009999999999999799, 0.0009999999999999634, 0.0009999999999999501, 0.0009999999999999354, 0.0009999999999999222, 0.0009999999999998977, 0.00099999999999989]"
8,9,gated,8,8,44,60,5,,0.7009806402197764,4.2786700179825194,0.008237539598919595,0.013072059832774909,0.016948791761270218,0.7489951902201079,2.831686101472085e-16,9.260973289812315e-05,7.3009167461466725e-06,4.209533313551053e-06,3.31859852097576e-07,5.094969441369516,9.338298967768062e-10,0.0028139285028736596,5.0,6.907584556540273,69075.84556540273,"[0.999995103227118, 0.9999883723778471, 0.9999776039377397, 0.9999226540461944, 0.9998292921304768, 0.0010000000000000935, 0.001000000000000014, 0.0009999999999999304]"
9,0,hpp,20,20,20,60,5,,3.0467422713005963,5.525850347948096,0.0070272188288290445,0.0030398532991921918,0.005251130316103229,0.1741710326272788,6.455230079030103e-16,8.005527359647285e-05,1.5851288094688033e-05,8.005527359647284e-06,1.5851288094688034e-06,5.096350576974441,1.8240581639024054e-06,1.1507318225536953,,,,"[0.9999972760199924, 0.9999967695050498, 0.9999943365464249, 0.9999933026006778, 0.9999907685326279, 0.001000000000000083, 0.0010000000000000742, 0.0010000000000000395, 0.0010000000000000276, 0.0010000000000000232, 0.0010000000000000076, 0.0010000000000000044, 0.0009999999999999911, 0.000999999999999981, 0.0009999999999999692, 0.0009999999999999608, 0.00099999999999996, 0.0009999999999999176, 0.0009999999999998964, 0.000999999999999769]"
9,0,gated,8,8,44,60,5,,1.9143778639879887,4.172662711966012,0.008925059033747147,0.005213693908630241,0.008914540022921944,0.29872400999742205,6.928260659580751e-16,9.216042710629899e-05,7.255972597165524e-06,4.18911032301359e-06,3.2981693623479655e-07,5.095378444182242,1.4321999907658017e-07,0.43424088741950445,5.0,6.907728123191858,69077.28123191858,"[0.9999951427968141, 0.9999928110080852, 0.9999836323275233, 0.9999761797343493, 0.9999728445784317, 0.000999999999999996, 0.0009999999999998773, 0.000999999999999816]"
