q,r_actual,rank_gain_accepted,reference_scale,projected_sample_norm,rank_acceptance_cutoff,gaussian_energy,rademacher_energy,ideal_tail_q,gaussian_to_ideal_tail,rademacher_to_ideal_tail,s1_sigma_max,s1_sigma_min,s1_condition,s1_pinv_norm,s1_stable_rank,s1_numerical_rank,s1_full_row_rank,y_sigma_min,y_condition,y_numerical_rank,graph_factor_op,graph_factor_fro,graph_projection_bound,graph_identity_error,subspace_projection_op,subspace_projection_fro,largest_principal_angle_rad,largest_principal_angle_deg,sigma_min_u1tq,dimension,step_rank,eta,orientation_seed,basis_trial,basis_seed,q_offset,budget,ell,constructed_basis_queries,accounted_total_queries,rank_risk,gaussian_risk,rademacher_risk,next_q,gaussian_energy_ratio_next,gaussian_risk_difference_next,gaussian_local_improves,rademacher_energy_ratio_next,rademacher_risk_difference_next,rademacher_local_improves,local_energy_ratio_threshold
30,30,True,29.02816917378865,1.0300326973950291,2.902816917378865e-11,4.700489427439587e-10,2.8094150648793254e-11,4.7e-10,1.0001041334977843,0.059774788614453726,9.999071284481328,0.16177019305488172,61.810344017386875,6.181608497312869,8.427911409410758,30,True,0.1617701945137519,61.810343460114986,30,0.0001343369186394298,0.00015589666129496146,0.00013433691742728042,5.665498452323003e-16,0.00013433691742671387,0.00015589666021893582,0.00013433691783076366,0.0076969384244984914,0.999999990976796,500,30,1e-06,52002,14,70014,0,160,100,60,160,9.400000000000001e-12,9.400978854879172e-12,5.618830129758651e-13,31.0,0.9978091057213401,1.7083982276594552e-13,0.0,1.031047536810355,2.926810590612112e-14,0.0,0.98
31,31,True,29.893999816285373,0.0002453420447566131,2.989399981628537e-11,4.690191152046108e-10,2.8966404825217322e-11,4.69e-10,1.0000407573659078,0.06176205719662541,10.220358788821551,0.2923616331124022,34.95793439111144,3.420421446392513,8.555310395406389,30,True,2.2022142680260907e-05,464094.6586003453,31,7.217228494257004e-05,9.7717862780117e-05,7.217228475460314e-05,,7.216404067255366e-05,9.768221165820056e-05,7.216404073518783e-05,0.004134694966736413,0.9999999973961756,500,30,1e-06,52002,14,70014,1,160,98,62,160,9.571428571428572e-12,9.571818677645118e-12,5.911511188819862e-13,32.0,0.9978595031634513,1.7849759885976538e-13,0.0,1.030098123742752,3.0478865743625433e-14,0.0,0.9795918367346939
32,32,True,30.65526979326722,0.00012106316482740283,3.065526979326722e-11,4.680151812722344e-10,2.983823926202936e-11,4.68e-10,1.0000324386158854,0.06375692150006272,10.287914788618579,0.3075139771512805,33.45511278519049,3.2518847086682285,8.878826474708132,30,True,2.1837337916994165e-05,471115.79386398644,32,6.619884097752173e-05,8.722143660125637e-05,6.619884083247059e-05,,6.605698088815817e-05,8.706129811097693e-05,6.605698093619838e-05,0.0037847862150203046,0.9999999978182378,500,30,1e-06,52002,14,70014,2,160,96,64,160,9.75e-12,9.750316276504883e-12,6.216299846256116e-13,,,,,,,,
28,28,True,28.057350939816608,1.351223235686987,2.8057350939816607e-11,2.000000000470014,1.9845886567028237,2.00000000047,1.0000000000000069,0.9922943281182227,9.971379682684285,0.38513963484924696,25.890297389380155,2.596460892401854,7.917404288835853,28,False,0.38513963548125896,25.89029734695439,28,,,,,1.0000000000000007,1.4142135648778256,1.5707963267948966,90.0,0.0,500,30,1e-06,52002,14,70014,-2,240,184,56,240,0.021739130439891306,0.021739130439891455,0.021571615833726344,29.0,0.5000000001175056,-0.010750119445715434,1.0,0.5009055061621511,-0.010647534673183578,1.0,0.9891304347826086
29,29,True,28.621383091297414,1.368067209630887,2.8621383091297414e-11,1.000000000470018,0.9940913856093916,1.00000000047,1.000000000000018,0.9940913851421685,9.995625754588453,0.36994054199562065,27.01954671058135,2.7031370895592133,8.199007025423404,29,False,0.3699405426581317,27.01954666225618,29,,,,,1.0,1.0000000043371566,1.5707963267948966,90.0,0.0,500,30,1e-06,52002,14,70014,-1,240,182,58,240,0.010989010994175825,0.010989010994176021,0.010924081160542765,30.0,4.700489425230272e-10,-0.010989010988953255,1.0,2.8261134796547054e-11,-0.010924081160230609,1.0,0.989010989010989
30,30,True,29.02816917378865,1.0300326973950291,2.902816917378865e-11,4.700489427439587e-10,2.8094150648793254e-11,4.7e-10,1.0001041334977843,0.059774788614453726,9.999071284481328,0.16177019305488172,61.810344017386875,6.181608497312869,8.427911409410758,30,True,0.1617701945137519,61.810343460114986,30,0.0001343369186394298,0.00015589666129496146,0.00013433691742728042,5.665498452323003e-16,0.00013433691742671387,0.00015589666021893582,0.00013433691783076366,0.0076969384244984914,0.999999990976796,500,30,1e-06,52002,14,70014,0,240,180,60,240,5.2222222222222225e-12,5.2227660304884295e-12,3.1215722943103617e-13,31.0,0.9978091057213401,4.7111668439781565e-14,0.0,1.031047536810355,1.330799332421466e-14,0.0,0.9888888888888889
31,31,True,29.893999816285373,0.0002453420447566131,2.989399981628537e-11,4.690191152046108e-10,2.8966404825217322e-11,4.69e-10,1.0000407573659078,0.06176205719662541,10.220358788821551,0.2923616331124022,34.95793439111144,3.420421446392513,8.555310395406389,30,True,2.2022142680260907e-05,464094.6586003453,31,7.217228494257004e-05,9.7717862780117e-05,7.217228475460314e-05,,7.216404067255366e-05,9.768221165820056e-05,7.216404073518783e-05,0.004134694966736413,0.9999999973961756,500,30,1e-06,52002,14,70014,1,240,178,62,240,5.269662921348315e-12,5.269877698928211e-12,3.2546522275525083e-13,32.0,0.9978595031634513,4.8476633710816364e-14,0.0,1.030098123742752,1.3605677949628227e-14,0.0,0.9887640449438202
32,32,True,30.65526979326722,0.00012106316482740283,3.065526979326722e-11,4.680151812722344e-10,2.983823926202936e-11,4.68e-10,1.0000324386158854,0.06375692150006272,10.287914788618579,0.3075139771512805,33.45511278519049,3.2518847086682285,8.878826474708132,30,True,2.1837337916994165e-05,471115.79386398644,32,6.619884097752173e-05,8.722143660125637e-05,6.619884083247059e-05,,6.605698088815817e-05,8.706129811097693e-05,6.605698093619838e-05,0.0037847862150203046,0.9999999978182378,500,30,1e-06,52002,14,70014,2,240,176,64,240,5.318181818181819e-12,5.3183543326390274e-12,3.3907090070487905e-13,,,,,,,,
28,28,True,29.22744292034304,1.7885217954461476,2.922744292034304e-11,2.000000000470012,1.9831724516533062,2.00000000047,1.000000000000006,0.9915862255936303,10.323714050329901,0.40873145546668066,25.25793870829567,2.4465941796875454,8.015114086450872,28,False,0.4087314560261054,25.257938673786523,28,,,,,0.9999999999999998,1.4142135645506702,1.5707963057214724,89.99999879258174,0.0,500,30,1e-06,52002,15,70015,-2,80,24,56,80,0.16666666670583333,0.16666666670583433,0.16526437097110885,29.0,0.500000000117505,-0.07575757575401469,1.0,0.5009698435610844,-0.07494531707479893,1.0,0.9166666666666666
29,29,True,29.842838513658748,2.2856370128061485,2.9842838513658746e-11,1.000000000470016,0.9935095928594092,1.00000000047,1.000000000000016,0.9935095923924596,10.323986279045126,0.334098039951846,30.901068083288177,2.993133393252266,8.355749667822584,29,False,0.334098040631351,30.901068020514657,29,,,,,0.9999999999999999,1.0000000039583496,1.5707963118937354,89.99999914622636,0.0,500,30,1e-06,52002,15,70015,-1,80,22,58,80,0.09090909095181819,0.09090909095181963,0.09031905389630993,30.0,4.700425276875782e-10,-0.09090909090481539,1.0,2.8277233688197374e-11,-0.09031905389350056,1.0,0.9090909090909091
30,30,True,30.35418370728483,0.594913533630943,3.035418370728483e-11,4.700425279085057e-10,2.8093702928751343e-11,4.7e-10,1.0000904849117143,0.05977383601861987,10.505885142243137,0.17823057152612146,58.94547188108745,5.610709719647844,8.347795846811529,30,True,0.1782305728854635,58.945471431658355,30,0.0001235689082366437,0.00014540568702444765,0.00012356890729323987,2.3605791800440645e-16,0.0001235689072930038,0.00014540568619079213,0.00012356890760747174,0.007079976884950142,0.9999999923653621,500,30,1e-06,52002,15,70015,0,80,20,60,80,4.7000000000000006e-11,4.700425279085057e-11,2.8093702928751343e-12,31.0,0.9978113255866843,5.108386970760776e-12,0.0,1.0310479888729664,4.0906925208971426e-13,0.0,0.9
31,31,True,30.84789814156754,0.00020986339271107296,3.084789814156754e-11,4.690137578545022e-10,2.8965955904683638e-11,4.69e-10,1.0000293344445674,0.06176110000998643,10.557446619304516,0.4232238969377442,24.9452989202486,2.3628155386204455,8.537552119794325,30,True,2.1627499315812816e-05,488149.20602541877,31,5.3061933974101724e-05,8.298736782675439e-05,5.306193389940196e-05,,5.2980017247740926e-05,8.290188017168624e-05,5.2980017272525706e-05,0.003035531388245926,0.9999999985965589,500,30,1e-06,52002,15,70015,1,80,18,62,80,5.2111111111111116e-11,5.211263976161135e-11,3.2184395449648485e-12,32.0,0.9978614971067731,6.388706560434536e-12,0.0,1.0300898657757838,5.112526587755068e-13,0.0,0.8888888888888888
32,32,True,31.31206911676674,7.39289423710535e-05,3.131206911676674e-11,4.680107705763671e-10,2.983753762992284e-11,4.68e-10,1.0000230140520663,0.06375542228615992,10.628354771258214,0.46766147867038516,22.726598738634273,2.1382988456588596,8.679434872508473,30,True,2.1106737647757923e-05,503552.7019218122,32,4.800993051505353e-05,7.344918842484863e-05,4.800993045972321e-05,,4.797294747382049e-05,7.336015491884982e-05,4.797294749222135e-05,0.00274864742210699,0.999999998849298,500,30,1e-06,52002,15,70015,2,80,16,64,80,5.85e-11,5.850134632204589e-11,3.729692203740355e-12,,,,,,,,
28,28,True,29.22744292034304,1.7885217954461476,2.922744292034304e-11,2.000000000470012,1.9831724516533062,2.00000000047,1.000000000000006,0.9915862255936303,10.323714050329901,0.40873145546668066,25.25793870829567,2.4465941796875454,8.015114086450872,28,False,0.4087314560261054,25.257938673786523,28,,,,,0.9999999999999998,1.4142135645506702,1.5707963057214724,89.99999879258174,0.0,500,30,1e-06,52002,15,70015,-2,160,104,56,160,0.03846153847057692,0.03846153847057716,0.03813793176256358,29.0,0.500000000117505,-0.018853695324106256,1.0,0.5009698435610844,-0.018657351510418304,1.0,0.9807692307692307
29,29,True,29.842838513658748,2.2856370128061485,2.9842838513658746e-11,1.000000000470016,0.9935095928594092,1.00000000047,1.000000000000016,0.9935095923924596,10.323986279045126,0.334098039951846,30.901068083288177,2.993133393252266,8.355749667822584,29,False,0.334098040631351,30.901068020514657,29,,,,,0.9999999999999999,1.0000000039583496,1.5707963118937354,89.99999914622636,0.0,500,30,1e-06,52002,15,70015,-1,160,102,58,160,0.01960784314647059,0.0196078431464709,0.019480580252145278,30.0,4.700425276875782e-10,-0.01960784313707005,1.0,2.8277233688197374e-11,-0.019480580251583404,1.0,0.9803921568627451
30,30,True,30.35418370728483,0.594913533630943,3.035418370728483e-11,4.700425279085057e-10,2.8093702928751343e-11,4.7e-10,1.0000904849117143,0.05977383601861987,10.505885142243137,0.17823057152612146,58.94547188108745,5.610709719647844,8.347795846811529,30,True,0.1782305728854635,58.945471431658355,30,0.0001235689082366437,0.00014540568702444765,0.00012356890729323987,2.3605791800440645e-16,0.0001235689072930038,0.00014540568619079213,0.00012356890760747174,0.007079976884950142,0.9999999923653621,500,30,1e-06,52002,15,70015,0,160,100,60,160,9.400000000000001e-12,9.400850558170114e-12,5.618740585750268e-13,31.0,0.9978113255866843,1.7085878579931792e-13,0.0,1.0310479888729664,2.92678986634148e-14,0.0,0.98
31,31,True,30.84789814156754,0.00020986339271107296,3.084789814156754e-11,4.690137578545022e-10,2.8965955904683638e-11,4.69e-10,1.0000293344445674,0.06176110000998643,10.557446619304516,0.4232238969377442,24.9452989202486,2.3628155386204455,8.537552119794325,30,True,2.1627499315812816e-05,488149.20602541877,31,5.3061933974101724e-05,8.298736782675439e-05,5.306193389940196e-05,,5.2980017247740926e-05,8.290188017168624e-05,5.2980017272525706e-05,0.003035531388245926,0.9999999985965589,500,30,1e-06,52002,15,70015,1,160,98,62,160,9.571428571428572e-12,9.571709343969432e-12,5.911419572384416e-13,32.0,0.9978614971067731,1.7851504303821562e-13,0.0,1.0300898657757838,3.0473410051617605e-14,0.0,0.9795918367346939
32,32,True,31.31206911676674,7.39289423710535e-05,3.131206911676674e-11,4.680107705763671e-10,2.983753762992284e-11,4.68e-10,1.0000230140520663,0.06375542228615992,10.628354771258214,0.46766147867038516,22.726598738634273,2.1382988456588596,8.679434872508473,30,True,2.1106737647757923e-05,503552.7019218122,32,4.800993051505353e-05,7.344918842484863e-05,4.800993045972321e-05,,4.797294747382049e-05,7.336015491884982e-05,4.797294749222135e-05,0.00274864742210699,0.999999998849298,500,30,1e-06,52002,15,70015,2,160,96,64,160,9.75e-12,9.750224387007648e-12,6.216153672900592e-13,,,,,,,,
28,28,True,29.22744292034304,1.7885217954461476,2.922744292034304e-11,2.000000000470012,1.9831724516533062,2.00000000047,1.000000000000006,0.9915862255936303,10.323714050329901,0.40873145546668066,25.25793870829567,2.4465941796875454,8.015114086450872,28,False,0.4087314560261054,25.257938673786523,28,,,,,0.9999999999999998,1.4142135645506702,1.5707963057214724,89.99999879258174,0.0,500,30,1e-06,52002,15,70015,-2,240,184,56,240,0.021739130439891306,0.021739130439891435,0.021556222300579415,29.0,0.500000000117505,-0.010750119445715434,1.0,0.5009698435610844,-0.010638534466959533,1.0,0.9891304347826086
29,29,True,29.842838513658748,2.2856370128061485,2.9842838513658746e-11,1.000000000470016,0.9935095928594092,1.00000000047,1.000000000000016,0.9935095923924596,10.323986279045126,0.334098039951846,30.901068083288177,2.993133393252266,8.355749667822584,29,False,0.334098040631351,30.901068020514657,29,,,,,0.9999999999999999,1.0000000039583496,1.5707963118937354,89.99999914622636,0.0,500,30,1e-06,52002,15,70015,-1,240,182,58,240,0.010989010994175825,0.010989010994176,0.010917687833619882,30.0,4.700425276875782e-10,-0.010989010988953305,1.0,2.8277233688197374e-11,-0.010917687833307729,1.0,0.989010989010989
30,30,True,30.35418370728483,0.594913533630943,3.035418370728483e-11,4.700425279085057e-10,2.8093702928751343e-11,4.7e-10,1.0000904849117143,0.05977383601861987,10.505885142243137,0.17823057152612146,58.94547188108745,5.610709719647844,8.347795846811529,30,True,0.1782305728854635,58.945471431658355,30,0.0001235689082366437,0.00014540568702444765,0.00012356890729323987,2.3605791800440645e-16,0.0001235689072930038,0.00014540568619079213,0.00012356890760747174,0.007079976884950142,0.9999999923653621,500,30,1e-06,52002,15,70015,0,240,180,60,240,5.2222222222222225e-12,5.222694754538952e-12,3.121522547639038e-13,31.0,0.9978113255866843,4.7122749444218515e-14,0.0,1.0310479888729664,1.3307923940406712e-14,0.0,0.9888888888888889
31,31,True,30.84789814156754,0.00020986339271107296,3.084789814156754e-11,4.690137578545022e-10,2.8965955904683638e-11,4.69e-10,1.0000293344445674,0.06176110000998643,10.557446619304516,0.4232238969377442,24.9452989202486,2.3628155386204455,8.537552119794325,30,True,2.1627499315812816e-05,488149.20602541877,31,5.3061933974101724e-05,8.298736782675439e-05,5.306193389940196e-05,,5.2980017247740926e-05,8.290188017168624e-05,5.2980017272525706e-05,0.003035531388245926,0.9999999985965589,500,30,1e-06,52002,15,70015,1,240,178,62,240,5.269662921348315e-12,5.269817503983171e-12,3.2546017870431053e-13,32.0,0.9978614971067731,4.848670711190952e-14,0.0,1.0300898657757838,1.3602748908449035e-14,0.0,0.9887640449438202
32,32,True,31.31206911676674,7.39289423710535e-05,3.131206911676674e-11,4.680107705763671e-10,2.983753762992284e-11,4.68e-10,1.0000230140520663,0.06375542228615992,10.628354771258214,0.46766147867038516,22.726598738634273,2.1382988456588596,8.679434872508473,30,True,2.1106737647757923e-05,503552.7019218122,32,4.800993051505353e-05,7.344918842484863e-05,4.800993045972321e-05,,4.797294747382049e-05,7.336015491884982e-05,4.797294749222135e-05,0.00274864742210699,0.999999998849298,500,30,1e-06,52002,15,70015,2,240,176,64,240,5.318181818181819e-12,5.31830421109508e-12,3.3906292761275957e-13,,,,,,,,
28,28,True,28.881003326499556,2.849725656728199,2.8881003326499557e-11,2.0000000004700147,1.985212321867327,2.00000000047,1.0000000000000073,0.992606160700401,9.345310886753053,0.36159418163153245,25.844749062572042,2.76553122477786,9.550740522811644,28,False,0.361594182345189,25.844749011649693,28,,,,,1.0000000000000002,1.4142135649947585,1.5707963267948966,90.0,0.0,500,30,1e-06,52002,16,70016,-2,80,24,56,80,0.16666666670583333,0.16666666670583455,0.16543436015561058,29.0,0.5000000001175131,-0.07575757575401332,1.0,0.5010509851747408,-0.07500776109627796,1.0,0.9166666666666666
29,29,True,29.384443876171204,1.5758177272668972,2.9384443876171204e-11,1.0000000004700336,0.9946925896526588,1.00000000047,1.0000000000000335,0.9946925891851532,9.614039029442841,0.20685586806604558,46.476994437369505,4.834283935714683,9.341641354335556,29,False,0.2068558693595522,46.47699414687626,29,,,,,0.9999999999999999,1.000000008263917,1.5707963118937354,89.99999914622636,0.0,500,30,1e-06,52002,16,70016,-1,80,22,58,80,0.09090909095181819,0.09090909095182123,0.09042659905933262,30.0,4.701146408990414e-10,-0.09090909090480977,1.0,2.8249717149374447e-11,-0.09042659905652264,1.0,0.9090909090909091
30,30,True,29.70765144654245,0.47149295230564714,2.970765144654245e-11,4.701146411200111e-10,2.8099784308266397e-11,4.7e-10,1.0002439172766193,0.059786775123971056,9.70485190436155,0.10475333309910563,92.64480295992041,9.54623562243995,9.370414766231455,30,True,0.10475333561046557,92.6448007391161,30,0.00021900596581758366,0.00023697296598410145,0.00021900596056542514,1.3586679524502099e-15,0.00021900596056406647,0.00023697296106891245,0.00021900596231478594,0.012548117328838392,0.9999999760181942,500,30,1e-06,52002,16,70016,0,80,20,60,80,4.7000000000000006e-11,4.701146411200111e-11,2.8099784308266396e-12,31.0,0.9978085728820023,5.109026904320325e-12,0.0,1.031164464078482,4.095214610571895e-13,0.0,0.9
31,31,True,29.995391414623732,8.923521085704112e-05,2.9995391414623734e-11,4.690844191468929e-10,2.897549902695446e-11,4.69e-10,1.0001799981810082,0.06178144781866622,9.709712543493067,0.12018058089850338,80.79269105624687,8.320811836019784,9.543250448440526,30,True,2.1681270329993475e-05,447838.7288077212,31,0.0001883081834060864,0.0002041845169793174,0.00018830818006738506,,0.000188027053140249,0.00020390232786516427,0.0001880270542481725,0.010773156642697661,0.9999999823229132,500,30,1e-06,52002,16,70016,1,80,18,62,80,5.2111111111111116e-11,5.212049101632143e-11,3.219499891883829e-12,32.0,0.997730671398161,6.3819980409092945e-12,0.0,1.0298647716169353,5.106058191013193e-13,0.0,0.8888888888888888
32,32,True,30.685570255427024,0.0002989776434627901,3.068557025542702e-11,4.680199124578458e-10,2.984084568788119e-11,4.68e-10,1.00004254798685,0.06376249078607091,10.248625898279272,0.3162408024310534,32.40766472730434,3.1621473014002337,8.964727977591972,30,True,2.1550532608736596e-05,475562.5340856362,32,7.015395721394314e-05,9.993345132435058e-05,7.015395704130905e-05,,6.991774850274105e-05,9.96865467440434e-05,6.991774855970644e-05,0.004005991905528069,0.9999999975557538,500,30,1e-06,52002,16,70016,2,80,16,64,80,5.85e-11,5.850248905723073e-11,3.7301057109851485e-12,,,,,,,,
28,28,True,28.881003326499556,2.849725656728199,2.8881003326499557e-11,2.0000000004700147,1.985212321867327,2.00000000047,1.0000000000000073,0.992606160700401,9.345310886753053,0.36159418163153245,25.844749062572042,2.76553122477786,9.550740522811644,28,False,0.361594182345189,25.844749011649693,28,,,,,1.0000000000000002,1.4142135649947585,1.5707963267948966,90.0,0.0,500,30,1e-06,52002,16,70016,-2,160,104,56,160,0.03846153847057692,0.038461538470577206,0.03817716003591014,29.0,0.5000000001175131,-0.018853695324105958,1.0,0.5010509851747408,-0.018673383768210945,1.0,0.9807692307692307
29,29,True,29.384443876171204,1.5758177272668972,2.9384443876171204e-11,1.0000000004700336,0.9946925896526588,1.00000000047,1.0000000000000335,0.9946925891851532,9.614039029442841,0.20685586806604558,46.476994437369505,4.834283935714683,9.341641354335556,29,False,0.2068558693595522,46.47699414687626,29,,,,,0.9999999999999999,1.000000008263917,1.5707963118937354,89.99999914622636,0.0,500,30,1e-06,52002,16,70016,-1,160,102,58,160,0.01960784314647059,0.019607843146471248,0.019503776267699193,30.0,4.701146408990414e-10,-0.019607843137068957,1.0,2.8249717149374447e-11,-0.019503776267137198,1.0,0.9803921568627451
30,30,True,29.70765144654245,0.47149295230564714,2.970765144654245e-11,4.701146411200111e-10,2.8099784308266397e-11,4.7e-10,1.0002439172766193,0.059786775123971056,9.70485190436155,0.10475333309910563,92.64480295992041,9.54623562243995,9.370414766231455,30,True,0.10475333561046557,92.6448007391161,30,0.00021900596581758366,0.00023697296598410145,0.00021900596056542514,1.3586679524502099e-15,0.00021900596056406647,0.00023697296106891245,0.00021900596231478594,0.012548117328838392,0.9999999760181942,500,30,1e-06,52002,16,70016,0,160,100,60,160,9.400000000000001e-12,9.40229282240022e-12,5.61995686165328e-13,31.0,0.9978085728820023,1.7085858876085866e-13,0.0,1.031164464078482,2.934102867047739e-14,0.0,0.98
31,31,True,29.995391414623732,8.923521085704112e-05,2.9995391414623734e-11,4.690844191468929e-10,2.897549902695446e-11,4.69e-10,1.0001799981810082,0.06178144781866622,9.709712543493067,0.12018058089850338,80.79269105624687,8.320811836019784,9.543250448440526,30,True,2.1681270329993475e-05,447838.7288077212,31,0.0001883081834060864,0.0002041845169793174,0.00018830818006738506,,0.000188027053140249,0.00020390232786516427,0.0001880270542481725,0.010773156642697661,0.9999999823229132,500,30,1e-06,52002,16,70016,1,160,98,62,160,9.571428571428572e-12,9.57315141116108e-12,5.913367148358054e-13,32.0,0.997730671398161,1.7726343171070866e-13,0.0,1.0298647716169353,3.0347570328385995e-14,0.0,0.9795918367346939
32,32,True,30.685570255427024,0.0002989776434627901,3.068557025542702e-11,4.680199124578458e-10,2.984084568788119e-11,4.68e-10,1.00004254798685,0.06376249078607091,10.248625898279272,0.3162408024310534,32.40766472730434,3.1621473014002337,8.964727977591972,30,True,2.1550532608736596e-05,475562.5340856362,32,7.015395721394314e-05,9.993345132435058e-05,7.015395704130905e-05,,6.991774850274105e-05,9.96865467440434e-05,6.991774855970644e-05,0.004005991905528069,0.9999999975557538,500,30,1e-06,52002,16,70016,2,160,96,64,160,9.75e-12,9.750414842871788e-12,6.216842851641914e-13,,,,,,,,
28,28,True,28.881003326499556,2.849725656728199,2.8881003326499557e-11,2.0000000004700147,1.985212321867327,2.00000000047,1.0000000000000073,0.992606160700401,9.345310886753053,0.36159418163153245,25.844749062572042,2.76553122477786,9.550740522811644,28,False,0.361594182345189,25.844749011649693,28,,,,,1.0000000000000002,1.4142135649947585,1.5707963267948966,90.0,0.0,500,30,1e-06,52002,16,70016,-2,240,184,56,240,0.021739130439891306,0.021739130439891462,0.02157839480290573,29.0,0.5000000001175131,-0.01075011944571527,1.0,0.5010509851747408,-0.010647707004524862,1.0,0.9891304347826086
29,29,True,29.384443876171204,1.5758177272668972,2.9384443876171204e-11,1.0000000004700336,0.9946925896526588,1.00000000047,1.0000000000000335,0.9946925891851532,9.614039029442841,0.20685586806604558,46.476994437369505,4.834283935714683,9.341641354335556,29,False,0.2068558693595522,46.47699414687626,29,,,,,0.9999999999999999,1.000000008263917,1.5707963118937354,89.99999914622636,0.0,500,30,1e-06,52002,16,70016,-1,240,182,58,240,0.010989010994175825,0.010989010994176193,0.010930687798380866,30.0,4.701146408990414e-10,-0.010989010988952698,1.0,2.8249717149374447e-11,-0.010930687798068647,1.0,0.989010989010989
30,30,True,29.70765144654245,0.47149295230564714,2.970765144654245e-11,4.701146411200111e-10,2.8099784308266397e-11,4.7e-10,1.0002439172766193,0.059786775123971056,9.70485190436155,0.10475333309910563,92.64480295992041,9.54623562243995,9.370414766231455,30,True,0.10475333561046557,92.6448007391161,30,0.00021900596581758366,0.00023697296598410145,0.00021900596056542514,1.3586679524502099e-15,0.00021900596056406647,0.00023697296106891245,0.00021900596231478594,0.012548117328838392,0.9999999760181942,500,30,1e-06,52002,16,70016,0,240,180,60,240,5.2222222222222225e-12,5.2234960124445674e-12,3.122198256474044e-13,31.0,0.9978085728820023,4.71154386441169e-14,0.0,1.031164464078482,1.3347579149836747e-14,0.0,0.9888888888888889
31,31,True,29.995391414623732,8.923521085704112e-05,2.9995391414623734e-11,4.690844191468929e-10,2.897549902695446e-11,4.69e-10,1.0001799981810082,0.06178144781866622,9.709712543493067,0.12018058089850338,80.79269105624687,8.320811836019784,9.543250448440526,30,True,2.1681270329993475e-05,447838.7288077212,31,0.0001883081834060864,0.0002041845169793174,0.00018830818006738506,,0.000188027053140249,0.00020390232786516427,0.0001880270542481725,0.010773156642697661,0.9999999823229132,500,30,1e-06,52002,16,70016,1,240,178,62,240,5.269662921348315e-12,5.270611451088684e-12,3.2556740479724114e-13,32.0,0.997730671398161,4.7796645023200336e-14,0.0,1.0298647716169353,1.3533114383226887e-14,0.0,0.9887640449438202
32,32,True,30.685570255427024,0.0002989776434627901,3.068557025542702e-11,4.680199124578458e-10,2.984084568788119e-11,4.68e-10,1.00004254798685,0.06376249078607091,10.248625898279272,0.3162408024310534,32.40766472730434,3.1621473014002337,8.964727977591972,30,True,2.1550532608736596e-05,475562.5340856362,32,7.015395721394314e-05,9.993345132435058e-05,7.015395704130905e-05,,6.991774850274105e-05,9.96865467440434e-05,6.991774855970644e-05,0.004005991905528069,0.9999999975557538,500,30,1e-06,52002,16,70016,2,240,176,64,240,5.318181818181819e-12,5.318408096111885e-12,3.3910051918046803e-13,,,,,,,,
28,28,True,29.16502932583875,2.5920455059885184,2.916502932583875e-11,2.000000000470011,1.9847340397185205,2.00000000047,1.0000000000000056,0.992367019626054,10.022860788152546,0.4285008715448712,23.390526026276667,2.3337175403977755,8.467231587052698,28,False,0.4285008721006255,23.390525995989062,28,,,,,1.0000000000000004,1.414213564376357,1.5707963267948966,90.0,0.0,500,30,1e-06,52002,17,70017,-2,80,24,56,80,0.16666666670583333,0.16666666670583427,0.1653945033098767,29.0,0.5000000001175087,-0.07575757575401401,1.0,0.5009917115251108,-0.07500038481162863,1.0,0.9166666666666666
29,29,True,29.562843482389827,1.0533394212882383,2.9562843482389825e-11,1.000000000470023,0.9943353034807288,1.00000000047,1.0000000000000229,0.9943353030133912,10.064417268172452,0.2494741031471429,40.34253311750091,4.008432087278364,8.628099398679849,29,False,0.24947410405162493,40.34253297132161,29,,,,,0.9999999999999998,1.0000000056453169,1.5707963057214724,89.99999879258174,0.0,500,30,1e-06,52002,17,70017,-1,80,22,58,80,0.09090909095181819,0.09090909095182026,0.09039411849824808,30.0,4.700768414740298e-10,-0.09090909090481257,1.0,2.825651552980666e-11,-0.09039411849543844,1.0,0.9090909090909091
30,30,True,30.07726367463972,0.5638907581113679,3.0077263674639717e-11,4.700768416949767e-10,2.8096450944638235e-11,4.7e-10,1.0001634929680354,0.05977968286093241,10.307114954055185,0.12027515697631208,85.69612556053573,8.314268924188124,8.515348110784284,30,True,0.12027515890622163,85.6961241856472,30,0.00017916109965132173,0.0001946834646936938,0.00017916109677590264,2.749536709423239e-16,0.0001791610967756277,0.00019468346202615818,0.0001791610977341007,0.010265174753094826,0.9999999839506508,500,30,1e-06,52002,17,70017,0,80,20,60,80,4.7000000000000006e-11,4.700768416949767e-11,2.8096450944638234e-12,31.0,0.9978304481770633,5.1097586778531134e-12,0.0,1.030988716133526,4.0892422634963994e-13,0.0,0.9
31,31,True,30.4266248110524,6.878127944001317e-05,3.04266248110524e-11,4.690569856261571e-10,2.896712388732117e-11,4.69e-10,1.0001215045333838,0.061763590378083516,10.30771305135619,0.14116637619397204,73.01818839064553,7.083839841761845,8.713305042193655,30,True,2.134695399530155e-05,482865.7546948294,31,0.0001521637509882974,0.00016801328786327272,0.00015216374922671238,,0.00015215484312292442,0.0001679933071690004,0.00015215484371001631,0.008717830377056595,0.9999999884244521,500,30,1e-06,52002,17,70017,1,80,18,62,80,5.2111111111111116e-11,5.2117442847350785e-11,3.2185693208134633e-12,32.0,0.9977725245719442,6.3840787421888225e-12,0.0,1.030045705776496,5.111133752904036e-13,0.0,0.8888888888888888
