eta,budget,s,pair,estimator,epsilon,truth_ties,abstention_rate,false_safe,false_safe_eligible_by_rank,false_rejection,false_rejection_eligible_by_rank,better_acceptance,better_acceptance_eligible_by_rank,coverage,coverage_eligible_by_rank
1e-06,80,8,left,sample_variance,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,left,sample_variance,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,left,sample_variance,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,left,paired_mean,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,left,paired_mean,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,left,paired_mean,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,left,paired_mean,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,left,mom_w1,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,left,mom_w1,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,left,mom_w1,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,left,mom_w1,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,left,mom_w2,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,left,mom_w2,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,left,mom_w2,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,left,mom_w2,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,primary,sample_variance,0.0,0,0.0,0.24627428307123034,"{""15"": 184, ""30"": 184, ""5"": 188}",0.20048611111111111,"{""15"": 16, ""30"": 16, ""5"": 12}",0.7995138888888889,"{""15"": 16, ""30"": 16, ""5"": 12}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,primary,sample_variance,0.2,0,0.8122,0.014231614246068454,"{""15"": 184, ""30"": 184, ""5"": 188}",0.06708333333333333,"{""15"": 16, ""30"": 16, ""5"": 12}",0.6346875000000001,"{""15"": 16, ""30"": 16, ""5"": 12}",0.1878,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,primary,sample_variance,0.3333333333333333,0,0.9110916666666666,0.0028871800801726793,"{""15"": 184, ""30"": 184, ""5"": 188}",0.02666666666666667,"{""15"": 16, ""30"": 16, ""5"": 12}",0.5508680555555555,"{""15"": 16, ""30"": 16, ""5"": 12}",0.08890833333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,primary,sample_variance,0.5,0,0.9529,0.00044827320382362015,"{""15"": 184, ""30"": 184, ""5"": 188}",0.009409722222222222,"{""15"": 16, ""30"": 16, ""5"": 12}",0.4632638888888889,"{""15"": 16, ""30"": 16, ""5"": 12}",0.047099999999999996,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,primary,paired_mean,0.0,0,0.0,0.29496762257169284,"{""15"": 184, ""30"": 184, ""5"": 188}",0.2328125,"{""15"": 16, ""30"": 16, ""5"": 12}",0.7671875,"{""15"": 16, ""30"": 16, ""5"": 12}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,primary,paired_mean,0.2,0,0.7288333333333333,0.05316219549799569,"{""15"": 184, ""30"": 184, ""5"": 188}",0.10902777777777778,"{""15"": 16, ""30"": 16, ""5"": 12}",0.6326041666666667,"{""15"": 16, ""30"": 16, ""5"": 12}",0.2711666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,primary,paired_mean,0.3333333333333333,0,0.8627416666666666,0.02045366944187481,"{""15"": 184, ""30"": 184, ""5"": 188}",0.058750000000000004,"{""15"": 16, ""30"": 16, ""5"": 12}",0.5585069444444445,"{""15"": 16, ""30"": 16, ""5"": 12}",0.13725833333333334,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,primary,paired_mean,0.5,0,0.9313833333333333,0.006423643231575702,"{""15"": 184, ""30"": 184, ""5"": 188}",0.027256944444444448,"{""15"": 16, ""30"": 16, ""5"": 12}",0.47496527777777775,"{""15"": 16, ""30"": 16, ""5"": 12}",0.06861666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,primary,mom_w1,0.0,0,0.0,0.35104552112241755,"{""15"": 184, ""30"": 184, ""5"": 188}",0.26600694444444445,"{""15"": 16, ""30"": 16, ""5"": 12}",0.7339930555555555,"{""15"": 16, ""30"": 16, ""5"": 12}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,primary,mom_w1,0.2,0,0.5973916666666667,0.11893115942028985,"{""15"": 184, ""30"": 184, ""5"": 188}",0.15736111111111112,"{""15"": 16, ""30"": 16, ""5"": 12}",0.616111111111111,"{""15"": 16, ""30"": 16, ""5"": 12}",0.4026083333333334,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,primary,mom_w1,0.3333333333333333,0,0.765525,0.06293709528214615,"{""15"": 184, ""30"": 184, ""5"": 188}",0.10465277777777778,"{""15"": 16, ""30"": 16, ""5"": 12}",0.5409722222222222,"{""15"": 16, ""30"": 16, ""5"": 12}",0.23447500000000002,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,primary,mom_w1,0.5,0,0.8756666666666667,0.027664007092198583,"{""15"": 184, ""30"": 184, ""5"": 188}",0.06055555555555555,"{""15"": 16, ""30"": 16, ""5"": 12}",0.45590277777777777,"{""15"": 16, ""30"": 16, ""5"": 12}",0.12433333333333334,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,primary,mom_w2,0.0,0,0.0,0.29496762257169284,"{""15"": 184, ""30"": 184, ""5"": 188}",0.2328125,"{""15"": 16, ""30"": 16, ""5"": 12}",0.7671875,"{""15"": 16, ""30"": 16, ""5"": 12}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,primary,mom_w2,0.2,0,0.7288333333333333,0.05316219549799569,"{""15"": 184, ""30"": 184, ""5"": 188}",0.10902777777777778,"{""15"": 16, ""30"": 16, ""5"": 12}",0.6326041666666667,"{""15"": 16, ""30"": 16, ""5"": 12}",0.2711666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,primary,mom_w2,0.3333333333333333,0,0.8627416666666666,0.02045366944187481,"{""15"": 184, ""30"": 184, ""5"": 188}",0.058750000000000004,"{""15"": 16, ""30"": 16, ""5"": 12}",0.5585069444444445,"{""15"": 16, ""30"": 16, ""5"": 12}",0.13725833333333334,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,primary,mom_w2,0.5,0,0.9313833333333333,0.006423643231575702,"{""15"": 184, ""30"": 184, ""5"": 188}",0.027256944444444448,"{""15"": 16, ""30"": 16, ""5"": 12}",0.47496527777777775,"{""15"": 16, ""30"": 16, ""5"": 12}",0.06861666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,right,sample_variance,0.0,0,0.0,0.2349469849246231,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,right,sample_variance,0.2,0,0.87215,0.010802680067001675,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.12785,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,right,sample_variance,0.3333333333333333,0,0.960225,0.0019034757118927973,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.039775,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,right,sample_variance,0.5,0,0.9903416666666667,0.0002587939698492462,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.009658333333333336,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,right,paired_mean,0.0,0,0.0,0.28409024288107204,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,right,paired_mean,0.2,0,0.7898583333333333,0.0459250837520938,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.21014166666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,right,paired_mean,0.3333333333333333,0,0.9180833333333334,0.016691541038525964,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.08191666666666668,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,right,paired_mean,0.5,0,0.97285,0.0051571608040201005,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.027149999999999997,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,right,mom_w1,0.0,0,0.0,0.34369091289782244,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,right,mom_w1,0.2,0,0.6532083333333333,0.10946658291457285,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.34679166666666666,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,right,mom_w1,0.3333333333333333,0,0.818825,0.05626938860971523,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.181175,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,right,mom_w1,0.5,0,0.91935,0.024247613065326634,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.08065,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,right,mom_w2,0.0,0,0.0,0.28409024288107204,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,right,mom_w2,0.2,0,0.7898583333333333,0.0459250837520938,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.21014166666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,right,mom_w2,0.3333333333333333,0,0.9180833333333334,0.016691541038525964,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.08191666666666668,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,80,8,right,mom_w2,0.5,0,0.97285,0.0051571608040201005,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.027149999999999997,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,left,sample_variance,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,left,sample_variance,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,left,sample_variance,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,left,sample_variance,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,left,paired_mean,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,left,paired_mean,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,left,paired_mean,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,left,paired_mean,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,left,mom_w1,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,left,mom_w1,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,left,mom_w1,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,left,mom_w1,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,left,mom_w2,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,left,mom_w2,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,left,mom_w2,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,left,mom_w2,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,primary,sample_variance,0.0,0,0.0,0.34666117432606797,"{""15"": 182, ""30"": 180, ""5"": 188}",0.20957407407407405,"{""15"": 18, ""30"": 20, ""5"": 12}",0.7904259259259258,"{""15"": 18, ""30"": 20, ""5"": 12}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,primary,sample_variance,0.2,0,0.8235333333333333,0.0164552602637709,"{""15"": 182, ""30"": 180, ""5"": 188}",0.06350925925925927,"{""15"": 18, ""30"": 20, ""5"": 12}",0.5978796296296297,"{""15"": 18, ""30"": 20, ""5"": 12}",0.1764666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,primary,sample_variance,0.3333333333333333,0,0.9136333333333333,0.0029599039652231144,"{""15"": 182, ""30"": 180, ""5"": 188}",0.0247962962962963,"{""15"": 18, ""30"": 20, ""5"": 12}",0.5112777777777778,"{""15"": 18, ""30"": 20, ""5"": 12}",0.08636666666666666,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,primary,sample_variance,0.5,0,0.9532166666666667,0.00047827094103689857,"{""15"": 182, ""30"": 180, ""5"": 188}",0.00825,"{""15"": 18, ""30"": 20, ""5"": 12}",0.42692592592592593,"{""15"": 18, ""30"": 20, ""5"": 12}",0.046783333333333336,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,primary,paired_mean,0.0,0,0.0,0.3714668489508915,"{""15"": 182, ""30"": 180, ""5"": 188}",0.24326851851851852,"{""15"": 18, ""30"": 20, ""5"": 12}",0.7567314814814813,"{""15"": 18, ""30"": 20, ""5"": 12}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,primary,paired_mean,0.2,0,0.7398666666666667,0.059499229297101636,"{""15"": 182, ""30"": 180, ""5"": 188}",0.10562962962962963,"{""15"": 18, ""30"": 20, ""5"": 12}",0.5977222222222224,"{""15"": 18, ""30"": 20, ""5"": 12}",0.2601333333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,primary,paired_mean,0.3333333333333333,0,0.8659333333333333,0.022093356800803612,"{""15"": 182, ""30"": 180, ""5"": 188}",0.055518518518518516,"{""15"": 18, ""30"": 20, ""5"": 12}",0.5224074074074073,"{""15"": 18, ""30"": 20, ""5"": 12}",0.13406666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,primary,paired_mean,0.5,0,0.9317916666666667,0.006800089193706216,"{""15"": 182, ""30"": 180, ""5"": 188}",0.0255462962962963,"{""15"": 18, ""30"": 20, ""5"": 12}",0.4397870370370371,"{""15"": 18, ""30"": 20, ""5"": 12}",0.06820833333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,primary,mom_w1,0.0,0,0.0,0.40785593484529653,"{""15"": 182, ""30"": 180, ""5"": 188}",0.27585185185185185,"{""15"": 18, ""30"": 20, ""5"": 12}",0.7241481481481481,"{""15"": 18, ""30"": 20, ""5"": 12}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,primary,mom_w1,0.2,0,0.6064916666666667,0.12993983754622054,"{""15"": 182, ""30"": 180, ""5"": 188}",0.1549814814814815,"{""15"": 18, ""30"": 20, ""5"": 12}",0.5894351851851851,"{""15"": 18, ""30"": 20, ""5"": 12}",0.3935083333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,primary,mom_w1,0.3333333333333333,0,0.7694416666666667,0.0672057278812598,"{""15"": 182, ""30"": 180, ""5"": 188}",0.10183333333333333,"{""15"": 18, ""30"": 20, ""5"": 12}",0.5093333333333333,"{""15"": 18, ""30"": 20, ""5"": 12}",0.23055833333333334,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,primary,mom_w1,0.5,0,0.8769666666666667,0.029129807151083747,"{""15"": 182, ""30"": 180, ""5"": 188}",0.05639814814814814,"{""15"": 18, ""30"": 20, ""5"": 12}",0.42630555555555555,"{""15"": 18, ""30"": 20, ""5"": 12}",0.12303333333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,primary,mom_w2,0.0,0,0.0,0.3714668489508915,"{""15"": 182, ""30"": 180, ""5"": 188}",0.24326851851851852,"{""15"": 18, ""30"": 20, ""5"": 12}",0.7567314814814813,"{""15"": 18, ""30"": 20, ""5"": 12}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,primary,mom_w2,0.2,0,0.7398666666666667,0.059499229297101636,"{""15"": 182, ""30"": 180, ""5"": 188}",0.10562962962962963,"{""15"": 18, ""30"": 20, ""5"": 12}",0.5977222222222224,"{""15"": 18, ""30"": 20, ""5"": 12}",0.2601333333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,primary,mom_w2,0.3333333333333333,0,0.8659333333333333,0.022093356800803612,"{""15"": 182, ""30"": 180, ""5"": 188}",0.055518518518518516,"{""15"": 18, ""30"": 20, ""5"": 12}",0.5224074074074073,"{""15"": 18, ""30"": 20, ""5"": 12}",0.13406666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,primary,mom_w2,0.5,0,0.9317916666666667,0.006800089193706216,"{""15"": 182, ""30"": 180, ""5"": 188}",0.0255462962962963,"{""15"": 18, ""30"": 20, ""5"": 12}",0.4397870370370371,"{""15"": 18, ""30"": 20, ""5"": 12}",0.06820833333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,right,sample_variance,0.0,0,0.0,0.34690975711892796,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,right,sample_variance,0.2,0,0.8868166666666667,0.013564447236180903,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.11318333333333332,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,right,sample_variance,0.3333333333333333,0,0.9634,0.0022789782244556117,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.0366,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,right,sample_variance,0.5,0,0.9910583333333334,0.0002837939698492463,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.008941666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,right,paired_mean,0.0,0,0.0,0.37336419597989945,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,right,paired_mean,0.2,0,0.804175,0.05359321608040202,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.195825,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,right,paired_mean,0.3333333333333333,0,0.9221166666666667,0.01851042713567839,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.07788333333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,right,paired_mean,0.5,0,0.97385,0.005624497487437187,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.026150000000000007,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-06,160,8,right,mom_w1,0.0,0,0.0,0.41048170016750424,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
